"byr","race","interval","year","type","vmn1","vsd1","vnu1","vnms1","vfin1","ctr1","ltax","xltax"
1944,1,13,1981,"TAXAB",15847.43,11664.34,185,8,0.184000000357628,21,0.184000000357628,0.141000002622604
1944,1,14,1981,"TAXAB",15627.09,11576.72,185,5,0.184000000357628,21,0.200000002980232,0.157000005245209
1944,1,15,1981,"TAXAB",14539.69,11847.19,162,4,0.234999999403954,21,0.172999992966652,0.153999999165535
1944,1,16,1981,"TAXAB",15222.21,11826.45,135,6,0.215000003576279,21,0.156000003218651,0.126000002026558
1944,1,17,1981,"TAXAB",15790.5,11836.28,191,4,0.215000003576279,21,0.187999993562698,0.130999997258186
1944,1,18,1981,"TAXAB",16381.24,12439.2,192,3,0.202999994158745,21,0.229000002145767,0.197999998927116
1944,1,19,1981,"TAXAB",13718.18,11439.44,196,1.5,0.218999996781349,21,0.128000006079674,0.10700000077486
1944,1,20,1981,"TAXAB",15073.41,12195.47,179,0,0.217999994754791,21,0.195999994874001,0.156000003218651
1944,1,21,1981,"TAXAB",15427.83,12191.28,215,6,0.218999996781349,21,0.194999992847443,0.172000005841255
1944,1,22,1981,"TAXAB",14163.34,11604.42,202,3,0.247999995946884,21,0.158000007271767,0.13400000333786
1944,1,23,1981,"TAXAB",14633.81,11414.33,190,5,0.194999992847443,21,0.142000004649162,0.126000002026558
1944,1,24,1981,"TAXAB",14874.79,10945.68,177,8,0.174999997019768,21,0.158000007271767,0.146999999880791
1944,1,25,1981,"TAXAB",16131.34,11739.49,161,1.5,0.204999998211861,21,0.241999998688698,0.216999992728233
1944,1,26,1981,"TAXAB",14536.81,11270.9,182,7,0.209000006318092,21,0.153999999165535,0.131999999284744
1944,1,27,1981,"TAXAB",15358.94,11968.31,148,5,0.181999996304512,21,0.188999995589256,0.149000003933907
1944,1,28,1981,"TAXAB",15447.48,11386.57,181,10,0.171000003814697,21,0.171000003814697,0.149000003933907
1944,1,29,1981,"TAXAB",15771.66,12240.15,197,7,0.197999998927116,21,0.167999997735023,0.127000004053116
1944,1,30,1981,"TAXAB",14616.96,11907.72,168,6,0.261999994516373,21,0.179000005125999,0.136999994516373
1944,1,31,1981,"TAXAB",15032.27,12412.81,187,1.5,0.24600000679493,21,0.209000006318092,0.159999996423721
1944,1,32,1981,"TAXAB",16592.4,11433.86,207,4,0.168999999761581,21,0.193000003695488,0.150000005960464
1944,1,33,1981,"TAXAB",16495.44,12089.93,162,1.5,0.172999992966652,21,0.209999993443489,0.148000001907349
1944,1,34,1981,"TAXAB",15209.4,12414.4,216,0,0.254999995231628,21,0.185000002384186,0.152999997138977
1944,1,35,1981,"TAXAB",15352.37,11232.19,189,4,0.180000007152557,21,0.174999997019768,0.168999999761581
1944,1,36,1981,"TAXAB",15025.9,11122.07,171,4,0.170000001788139,21,0.151999995112419,0.145999997854233
1944,1,37,1981,"TAXAB",15263.5,11253.1,169,3,0.159999996423721,21,0.188999995589256,0.159999996423721
1944,1,38,1981,"TAXAB",16000.95,11233.06,167,6,0.162000000476837,21,0.197999998927116,0.19200000166893
1944,1,39,1981,"TAXAB",14861.81,12203.78,161,5,0.254999995231628,21,0.180000007152557,0.149000003933907
1944,1,40,1981,"TAXAB",15538.41,12205.89,169,6,0.20100000500679,21,0.20100000500679,0.136000007390976
1944,1,41,1981,"TAXAB",17232.16,11522.31,190,4,0.167999997735023,21,0.204999998211861,0.167999997735023
1944,1,42,1981,"TAXAB",15680.74,12439.51,186,6,0.172000005841255,21,0.199000000953674,0.160999998450279
1944,1,43,1981,"TAXAB",16043.93,12734.34,180,1.5,0.18299999833107,21,0.244000002741814,0.216999992728233
1944,1,44,1981,"TAXAB",13657.36,11184.46,171,3,0.222000002861023,21,0.111000001430511,0.0879999995231628
1944,1,45,1981,"TAXAB",15654.92,11408.45,209,7,0.181999996304512,21,0.190999999642372,0.172000005841255
1944,1,46,1981,"TAXAB",15408.95,12381.96,187,4,0.256999999284744,21,0.214000001549721,0.187000006437302
1944,1,47,1981,"TAXAB",13047.53,11443.05,174,3,0.282000005245209,21,0.137999996542931,0.126000002026558
1944,1,48,1981,"TAXAB",15368.57,11030.61,192,3,0.177000001072884,21,0.150999993085861,0.119999997317791
1944,1,49,1981,"TAXAB",15086.19,11870.18,162,4,0.185000002384186,21,0.185000002384186,0.142000004649162
1944,1,50,1981,"TAXAB",14756.24,11508.87,172,4,0.221000000834465,21,0.163000002503395,0.144999995827675
1944,1,51,1981,"TAXAB",14987.94,11983.28,163,11,0.257999986410141,21,0.172000005841255,0.141000002622604
1944,1,52,1981,"TAXAB",15050.19,14620.52,171,6,0.187000006437302,21,0.180999994277954,0.140000000596046
1944,1,53,1981,"TAXAB",15691.12,11119.3,164,4,0.188999995589256,21,0.177000001072884,0.13400000333786
1944,1,54,1981,"TAXAB",15446.73,12034.13,180,5,0.210999995470047,21,0.228000000119209,0.188999995589256
1944,1,55,1981,"TAXAB",14710.9,11438.07,190,7,0.200000002980232,21,0.152999997138977,0.136999994516373
1944,1,56,1981,"TAXAB",15362.31,11596.37,185,1.5,0.222000002861023,21,0.188999995589256,0.157000005245209
1944,1,57,1981,"TAXAB",14579.93,11629.87,163,6,0.226999998092651,21,0.152999997138977,0.135000005364418
1944,1,58,1981,"TAXAB",15801.83,12015.86,173,6,0.214000001549721,21,0.144999995827675,0.104000002145767
1944,1,59,1981,"TAXAB",16146.09,12058.54,188,4,0.196999996900558,21,0.202000007033348,0.143999993801117
1944,1,60,1981,"TAXAB",15619.99,13551.81,170,0,0.234999999403954,21,0.224000006914139,0.171000003814697
1944,1,61,1981,"TAXAB",15801.22,11458.96,206,8,0.209000006318092,21,0.174999997019768,0.150000005960464
1944,1,62,1981,"TAXAB",15964.89,11480.49,199,3,0.190999999642372,21,0.175999999046326,0.141000002622604
1944,1,63,1981,"TAXAB",14351.91,11496.6,224,6,0.214000001549721,21,0.160999998450279,0.11599999666214
1944,1,64,1981,"TAXAB",16193.6,11455.22,172,1.5,0.17399999499321,21,0.157000005245209,0.11599999666214
1944,1,65,1981,"TAXAB",16099.5,12692.85,193,4,0.223000004887581,21,0.228000000119209,0.160999998450279
1944,1,66,1981,"TAXAB",15986.38,11825.64,199,5,0.190999999642372,21,0.180999994277954,0.136000007390976
1944,1,67,1981,"TAXAB",14428.37,11382.19,193,5,0.228000000119209,21,0.171000003814697,0.155000001192093
1944,1,68,1981,"TAXAB",15980.35,12475.65,176,5,0.204999998211861,21,0.136000007390976,0.125
1944,1,69,1981,"TAXAB",13612.63,11562.42,174,9,0.246999993920326,21,0.184000000357628,0.172000005841255
1944,1,70,1981,"TAXAB",14980.59,12350.84,176,9,0.238999992609024,21,0.204999998211861,0.175999999046326
1944,1,71,1981,"TAXAB",16409.54,11471.02,199,3,0.171000003814697,21,0.221000000834465,0.175999999046326
1944,1,72,1981,"TAXAB",14395.07,11627.84,192,5,0.214000001549721,21,0.177000001072884,0.145999997854233
1944,1,73,1981,"TAXAB",14055.75,11280.13,221,6,0.212999999523163,21,0.112999998033047,0.0900000035762787
1944,1,1,1982,"TAXAB",15746.02,12751.41,176,6,0.238999992609024,23,0.158999994397163,0.119000002741814
1944,1,2,1982,"TAXAB",16443.37,13285.62,181,6,0.187999993562698,23,0.171000003814697,0.143999993801117
1944,1,3,1982,"TAXAB",17039.07,12740.41,204,6,0.230000004172325,23,0.186000004410744,0.180999994277954
1944,1,4,1982,"TAXAB",16668.05,13320.06,205,3,0.219999998807907,23,0.165999993681908,0.145999997854233
1944,1,5,1982,"TAXAB",16733.86,12965.86,206,1.5,0.188999995589256,23,0.217999994754791,0.188999995589256
1944,1,6,1982,"TAXAB",16218.74,12097.37,175,7,0.194000005722046,23,0.165999993681908,0.149000003933907
1944,1,7,1982,"TAXAB",16589.94,12950.65,192,1.5,0.245000004768372,23,0.202999994158745,0.181999996304512
1944,1,8,1982,"TAXAB",14164.96,12011.68,142,6,0.238999992609024,23,0.119999997317791,0.105999998748302
1944,1,9,1982,"TAXAB",16261.51,12216.27,197,5,0.208000004291534,23,0.142000004649162,0.116999998688698
1944,1,10,1982,"TAXAB",14501.52,12884.81,221,8,0.28099998831749,23,0.144999995827675,0.108999997377396
1944,1,11,1982,"TAXAB",16050.61,13449.95,175,5,0.233999997377396,23,0.194000005722046,0.159999996423721
1944,1,12,1982,"TAXAB",14322.58,12890.69,159,9,0.289000004529953,23,0.144999995827675,0.126000002026558
1944,1,13,1982,"TAXAB",17207.35,12191.28,185,8,0.167999997735023,23,0.172999992966652,0.150999993085861
1944,1,14,1982,"TAXAB",16713.63,13011.33,185,5,0.167999997735023,23,0.200000002980232,0.167999997735023
1944,1,15,1982,"TAXAB",15092.35,12649.82,162,4,0.24099999666214,23,0.166999995708466,0.148000001907349
1944,1,16,1982,"TAXAB",16508.29,16557.41,135,6,0.222000002861023,23,0.141000002622604,0.126000002026558
1944,1,17,1982,"TAXAB",16591.41,13247.34,190,5,0.241999998688698,23,0.163000002503395,0.11599999666214
1944,1,18,1982,"TAXAB",17427.18,13390.35,192,3,0.193000003695488,23,0.181999996304512,0.150999993085861
1944,1,19,1982,"TAXAB",13764.51,12179.53,195,3,0.24099999666214,23,0.123000003397465,0.112999998033047
1944,1,20,1982,"TAXAB",16030.74,13348.92,179,0,0.256999999284744,23,0.184000000357628,0.162000000476837
1944,1,21,1982,"TAXAB",15037.14,13160.55,215,6,0.256000012159348,23,0.177000001072884,0.152999997138977
1944,1,22,1982,"TAXAB",15226.25,13517.48,202,3,0.291999995708466,23,0.152999997138977,0.119000002741814
1944,1,23,1982,"TAXAB",14893.89,12249.36,190,5,0.221000000834465,23,0.142000004649162,0.120999999344349
1944,1,24,1982,"TAXAB",16205.51,12125.21,176,9,0.170000001788139,23,0.175999999046326,0.158999994397163
1944,1,25,1982,"TAXAB",17291.06,13357.95,160,1.5,0.237000003457069,23,0.237000003457069,0.206000000238419
1944,1,26,1982,"TAXAB",15282.71,12250.55,182,7,0.224999994039536,23,0.131999999284744,0.120999999344349
1944,1,27,1982,"TAXAB",15928.53,12293.24,148,5,0.162000000476837,23,0.175999999046326,0.155000001192093
1944,1,28,1982,"TAXAB",16022.71,12504.75,181,10,0.193000003695488,23,0.171000003814697,0.143999993801117
1944,1,29,1982,"TAXAB",16956.44,12596.12,196,8,0.184000000357628,23,0.184000000357628,0.133000001311302
1944,1,30,1982,"TAXAB",14569.48,13159.66,168,6,0.280000001192093,23,0.166999995708466,0.14300000667572
1944,1,31,1982,"TAXAB",15928.18,12558.5,187,1.5,0.250999987125397,23,0.187000006437302,0.171000003814697
1944,1,32,1982,"TAXAB",16929.5,12171.9,206,5,0.155000001192093,23,0.188999995589256,0.159999996423721
1944,1,33,1982,"TAXAB",16980.85,13695.9,162,1.5,0.209999993443489,23,0.228000000119209,0.166999995708466
1944,1,34,1982,"TAXAB",15418.32,13211.93,216,0,0.245000004768372,23,0.189999997615814,0.152999997138977
1944,1,35,1982,"TAXAB",16623.29,12608.73,189,4,0.211999997496605,23,0.164000004529953,0.131999999284744
1944,1,36,1982,"TAXAB",16130.03,12262.39,171,4,0.210999995470047,23,0.158000007271767,0.151999995112419
1944,1,37,1982,"TAXAB",15600.11,12481.47,169,3,0.218999996781349,23,0.172000005841255,0.142000004649162
1944,1,38,1982,"TAXAB",16287.04,12549.82,166,7,0.210999995470047,23,0.204999998211861,0.193000003695488
1944,1,39,1982,"TAXAB",16175.78,13481.12,161,5,0.254999995231628,23,0.167999997735023,0.123999997973442
1944,1,40,1982,"TAXAB",17496.17,13970.78,169,6,0.194999992847443,23,0.18299999833107,0.129999995231628
1944,1,41,1982,"TAXAB",18485.33,12495.52,190,4,0.184000000357628,23,0.210999995470047,0.184000000357628
1944,1,42,1982,"TAXAB",16299.49,13734.14,186,6,0.215000003576279,23,0.177000001072884,0.140000000596046
1944,1,43,1982,"TAXAB",17352.87,13707.91,178,4,0.185000002384186,23,0.236000001430511,0.190999999642372
1944,1,44,1982,"TAXAB",14124.25,12064.45,171,3,0.250999987125397,23,0.0939999967813492,0.0759999975562096
1944,1,45,1982,"TAXAB",16115.45,12357.64,209,7,0.206000000238419,23,0.190999999642372,0.177000001072884
1944,1,46,1982,"TAXAB",16303.76,13052.13,187,4,0.24099999666214,23,0.175999999046326,0.171000003814697
1944,1,47,1982,"TAXAB",13012.21,12145.62,173,4,0.294999986886978,23,0.133000001311302,0.109999999403954
1944,1,48,1982,"TAXAB",15706.89,12194.27,192,3,0.208000004291534,23,0.115000002086163,0.104000002145767
1944,1,49,1982,"TAXAB",15456.84,12392.5,162,4,0.216000005602837,23,0.166999995708466,0.129999995231628
1944,1,50,1982,"TAXAB",15182.18,12381.13,172,4,0.244000002741814,23,0.157000005245209,0.144999995827675
1944,1,51,1982,"TAXAB",15766.22,12605.51,163,11,0.226999998092651,23,0.165999993681908,0.141000002622604
1944,1,52,1982,"TAXAB",14833.93,15467.67,170,7,0.229000002145767,23,0.141000002622604,0.105999998748302
1944,1,53,1982,"TAXAB",15827.74,12486.81,164,4,0.20100000500679,23,0.18299999833107,0.140000000596046
1944,1,54,1982,"TAXAB",16578.73,13192.99,179,6,0.20100000500679,23,0.207000002264977,0.179000005125999
1944,1,55,1982,"TAXAB",15235.02,12737.05,190,7,0.216000005602837,23,0.142000004649162,0.126000002026558
1944,1,56,1982,"TAXAB",15416.09,12230.95,185,1.5,0.23199999332428,23,0.150999993085861,0.129999995231628
1944,1,57,1982,"TAXAB",14983.01,12469.43,163,6,0.252000004053116,23,0.123000003397465,0.0979999974370003
1944,1,58,1982,"TAXAB",16479.31,13092.1,172,7,0.238000005483627,23,0.168999999761581,0.13400000333786
1944,1,59,1982,"TAXAB",16726.09,12972.16,188,4,0.190999999642372,23,0.175999999046326,0.149000003933907
1944,1,60,1982,"TAXAB",15777.77,13659.24,170,0,0.246999993920326,23,0.194000005722046,0.141000002622604
1944,1,61,1982,"TAXAB",16288.81,13041.19,206,8,0.223000004887581,23,0.165000006556511,0.145999997854233
1944,1,62,1982,"TAXAB",17117.73,12380.83,199,3,0.180999994277954,23,0.175999999046326,0.145999997854233
1944,1,63,1982,"TAXAB",15024.39,12248.57,224,6,0.209999993443489,23,0.146999999880791,0.11599999666214
1944,1,64,1982,"TAXAB",16511.6,12667.63,172,1.5,0.209000006318092,23,0.150999993085861,0.109999999403954
1944,1,65,1982,"TAXAB",16402.01,13253.69,192,5,0.218999996781349,23,0.177000001072884,0.141000002622604
1944,1,66,1982,"TAXAB",16627.45,12927.2,198,6,0.202000007033348,23,0.166999995708466,0.126000002026558
1944,1,67,1982,"TAXAB",15731.45,12524.27,193,5,0.217999994754791,23,0.160999998450279,0.144999995827675
1944,1,68,1982,"TAXAB",15919.24,13139.24,175,6,0.239999994635582,23,0.14300000667572,0.136999994516373
1944,1,69,1982,"TAXAB",13596.94,13525.19,174,9,0.282000005245209,23,0.149000003933907,0.115000002086163
1944,1,70,1982,"TAXAB",15059.19,13132.9,174,11,0.24099999666214,23,0.178000003099442,0.143999993801117
1944,1,71,1982,"TAXAB",16939.12,12817.76,199,3,0.20100000500679,23,0.165999993681908,0.141000002622604
1944,1,72,1982,"TAXAB",14840.16,12961.53,191,6,0.24099999666214,23,0.136000007390976,0.115000002086163
1944,1,73,1982,"TAXAB",14321.56,11850.38,221,6,0.212999999523163,23,0.122000001370907,0.112999998033047
1944,1,1,1983,"TAXAB",16941.44,13440.16,176,6,0.222000002861023,25,0.148000001907349,0.114000000059605
1944,1,2,1983,"TAXAB",17316.37,13965.05,181,6,0.215000003576279,25,0.187999993562698,0.165999993681908
1944,1,3,1983,"TAXAB",17464.83,13768.18,204,6,0.206000000238419,25,0.162000000476837,0.142000004649162
1944,1,4,1983,"TAXAB",16247.56,14410.81,205,3,0.282999992370605,25,0.150999993085861,0.112000003457069
1944,1,5,1983,"TAXAB",18239.08,14711.73,206,1.5,0.209000006318092,25,0.180000007152557,0.141000002622604
1944,1,6,1983,"TAXAB",16945.85,13599.46,175,7,0.229000002145767,25,0.159999996423721,0.130999997258186
1944,1,7,1983,"TAXAB",17530.16,14037.31,192,1.5,0.239999994635582,25,0.197999998927116,0.181999996304512
1944,1,8,1983,"TAXAB",15022.92,13998.56,141,7,0.254999995231628,25,0.128000006079674,0.0989999994635582
1944,1,9,1983,"TAXAB",16871.96,13677.32,197,5,0.212999999523163,25,0.131999999284744,0.122000001370907
1944,1,10,1983,"TAXAB",15373.86,13439.98,221,8,0.257999986410141,25,0.118000000715256,0.0860000029206276
1944,1,11,1983,"TAXAB",16840.69,14516.57,175,5,0.233999997377396,25,0.18299999833107,0.149000003933907
1944,1,12,1983,"TAXAB",16069.99,14439.63,158,10,0.296999990940094,25,0.127000004053116,0.101000003516674
1944,1,13,1983,"TAXAB",17424.02,13568.81,183,10,0.234999999403954,25,0.148000001907349,0.126000002026558
1944,1,14,1983,"TAXAB",17972.97,13885.31,185,5,0.162000000476837,25,0.178000003099442,0.150999993085861
1944,1,15,1983,"TAXAB",16291.75,13665.02,162,4,0.234999999403954,25,0.148000001907349,0.116999998688698
1944,1,16,1983,"TAXAB",16817.22,13879.36,135,6,0.230000004172325,25,0.141000002622604,0.111000001430511
1944,1,17,1983,"TAXAB",17343.11,13857.41,190,5,0.210999995470047,25,0.120999999344349,0.100000001490116
1944,1,18,1983,"TAXAB",18618.11,14148.73,192,3,0.202999994158745,25,0.214000001549721,0.202999994158745
1944,1,19,1983,"TAXAB",14597.11,12806.23,194,4,0.252999991178513,25,0.103000000119209,0.0820000022649765
1944,1,20,1983,"TAXAB",15979.78,14486.96,178,1.5,0.298000007867813,25,0.12899999320507,0.10700000077486
1944,1,21,1983,"TAXAB",16063.87,14264.86,215,6,0.256000012159348,25,0.143999993801117,0.126000002026558
1944,1,22,1983,"TAXAB",15862.97,13832.95,201,4,0.289000004529953,25,0.12899999320507,0.114000000059605
1944,1,23,1983,"TAXAB",15493.11,13526.63,190,5,0.225999996066093,25,0.131999999284744,0.11599999666214
1944,1,24,1983,"TAXAB",16952.06,13143.87,175,10,0.206000000238419,25,0.130999997258186,0.126000002026558
1944,1,25,1983,"TAXAB",18110.74,13787.6,160,1.5,0.231000006198883,25,0.200000002980232,0.174999997019768
1944,1,26,1983,"TAXAB",15626.97,13527.53,182,7,0.231000006198883,25,0.131999999284744,0.115000002086163
1944,1,27,1983,"TAXAB",17054.1,13756.45,147,6,0.210999995470047,25,0.170000001788139,0.12899999320507
1944,1,28,1983,"TAXAB",17666.82,13302.91,181,10,0.187999993562698,25,0.143999993801117,0.127000004053116
1944,1,29,1983,"TAXAB",18094.28,13891.15,196,8,0.194000005722046,25,0.167999997735023,0.133000001311302
1944,1,30,1983,"TAXAB",15806.29,13675.94,168,6,0.256000012159348,25,0.112999998033047,0.101000003516674
1944,1,31,1983,"TAXAB",16715.4,14063.25,187,1.5,0.261999994516373,25,0.165999993681908,0.155000001192093
1944,1,32,1983,"TAXAB",18311.97,13658.24,206,5,0.150000005960464,25,0.155000001192093,0.126000002026558
1944,1,33,1983,"TAXAB",18195.59,14492.69,162,1.5,0.222000002861023,25,0.203999996185303,0.172999992966652
1944,1,34,1983,"TAXAB",16466.97,14656.23,216,0,0.268999993801117,25,0.157000005245209,0.125
1944,1,35,1983,"TAXAB",17433.37,13717.2,189,4,0.243000000715256,25,0.137999996542931,0.11599999666214
1944,1,36,1983,"TAXAB",17283.85,13567.64,170,5,0.194000005722046,25,0.171000003814697,0.141000002622604
1944,1,37,1983,"TAXAB",16373.18,13480.82,169,3,0.243000000715256,25,0.118000000715256,0.112000003457069
1944,1,38,1983,"TAXAB",17457.6,13978.03,166,7,0.229000002145767,25,0.168999999761581,0.138999998569489
1944,1,39,1983,"TAXAB",17097.25,14777.58,161,5,0.266999989748001,25,0.17399999499321,0.129999995231628
1944,1,40,1983,"TAXAB",17874.2,14656.91,169,6,0.218999996781349,25,0.172000005841255,0.142000004649162
1944,1,41,1983,"TAXAB",18951.08,13823.77,190,4,0.194999992847443,25,0.184000000357628,0.152999997138977
1944,1,42,1983,"TAXAB",16076.85,14716,186,6,0.246999993920326,25,0.156000003218651,0.13400000333786
1944,1,43,1983,"TAXAB",18983.44,15480.62,178,4,0.168999999761581,25,0.208000004291534,0.17399999499321
1944,1,44,1983,"TAXAB",14503.88,13556.42,171,3,0.28099998831749,25,0.104999996721745,0.0879999995231628
1944,1,45,1983,"TAXAB",17736,13679.99,208,8,0.202000007033348,25,0.178000003099442,0.153999999165535
1944,1,46,1983,"TAXAB",17876.95,14511.49,187,4,0.250999987125397,25,0.218999996781349,0.202999994158745
1944,1,47,1983,"TAXAB",14005.08,13709.03,173,4,0.294999986886978,25,0.127000004053116,0.104000002145767
1944,1,48,1983,"TAXAB",16192.45,13581.53,192,3,0.218999996781349,25,0.145999997854233,0.129999995231628
1944,1,49,1983,"TAXAB",15389.52,13707.74,162,4,0.246999993920326,25,0.142000004649162,0.129999995231628
1944,1,50,1983,"TAXAB",16586.21,15047.82,172,4,0.25,25,0.144999995827675,0.11599999666214
1944,1,51,1983,"TAXAB",16492.11,13523.59,163,11,0.238999992609024,25,0.152999997138977,0.135000005364418
1944,1,52,1983,"TAXAB",15429.59,16875.73,170,7,0.25900000333786,25,0.123999997973442,0.105999998748302
1944,1,53,1983,"TAXAB",16753.2,13870.7,164,4,0.225999996066093,25,0.165000006556511,0.151999995112419
1944,1,54,1983,"TAXAB",18046.54,14812.42,179,6,0.239999994635582,25,0.189999997615814,0.150999993085861
1944,1,55,1983,"TAXAB",16340.07,14189.81,190,7,0.241999998688698,25,0.136999994516373,0.104999996721745
1944,1,56,1983,"TAXAB",16673.95,13683.59,185,1.5,0.254000008106232,25,0.150999993085861,0.114000000059605
1944,1,57,1983,"TAXAB",16527.86,13172.67,162,7,0.228000000119209,25,0.0930000022053719,0.0740000009536743
1944,1,58,1983,"TAXAB",17893.64,13688.27,172,7,0.209000006318092,25,0.13400000333786,0.109999999403954
1944,1,59,1983,"TAXAB",17237.74,13736.46,187,5,0.202999994158745,25,0.155000001192093,0.150000005960464
1944,1,60,1983,"TAXAB",17746.58,14608.4,170,0,0.200000002980232,25,0.187999993562698,0.146999999880791
1944,1,61,1983,"TAXAB",16996.53,15192.14,206,8,0.261999994516373,25,0.141000002622604,0.130999997258186
1944,1,62,1983,"TAXAB",18426.83,13549,199,3,0.195999994874001,25,0.171000003814697,0.150999993085861
1944,1,63,1983,"TAXAB",16636.41,13844.63,224,6,0.20100000500679,25,0.151999995112419,0.125
1944,1,64,1983,"TAXAB",16851.93,13461.04,172,1.5,0.221000000834465,25,0.150999993085861,0.128000006079674
1944,1,65,1983,"TAXAB",16910.64,14328.32,192,5,0.214000001549721,25,0.160999998450279,0.141000002622604
1944,1,66,1983,"TAXAB",17733.61,14291.23,197,7,0.202999994158745,25,0.151999995112419,0.116999998688698
1944,1,67,1983,"TAXAB",16169.68,13516.27,193,5,0.228000000119209,25,0.140000000596046,0.135000005364418
1944,1,68,1983,"TAXAB",17177.72,13731.19,174,7,0.230000004172325,25,0.103000000119209,0.0860000029206276
1944,1,69,1983,"TAXAB",13915.47,13656.3,174,9,0.29899999499321,25,0.120999999344349,0.103000000119209
1944,1,70,1983,"TAXAB",16389.64,14565.15,174,11,0.252999991178513,25,0.207000002264977,0.172000005841255
1944,1,71,1983,"TAXAB",16896.8,13577.68,198,4,0.226999998092651,25,0.151999995112419,0.145999997854233
