"cz","cz_name","state","children_in_1980_82_cohorts","am_80_82_cohort","rm_80_82_cohort","p_child_in_q5_parent_in_q1_80_85_cohort","am_college_attendance","rm_college_attendance","am_teenage_birth","rm_teenage_birth","am_females","rm_females","am_males","rm_males","am_males_individual_income","rm_males_individual_income","am_cost_of_living_adjusted","rm_cost_of_living_adjusted","am_2011_2012_parent_income","rm_2011_2012_parent_income","am_single_parents","rm_single_parents","am_married_parents","rm_married_parents","am_83_85_cohort","rm_83_85_cohort","am_80_85_cohort","rm_80_85_cohort","am_white_80_zips","rm_white_80_zips","am_poverty_line","rm_poverty_line","am_college_quality","rm_college_quality"
34401,"Dillon","MT",418,51.22725,0.12069,0.116883113980293,57.081,0.53148,,,,,,,,,51.31,0.1356,50.00675,0.13671,,,52.6045,0.09318,48.8785,0.20126,50.0825,0.16018,50.97475,0.12707,84.1115,0.07678,42.98869,0.106125
34402,"Bozeman","MT",3232,47.36675,0.19199,0.125968992710114,48.81425,0.52633,12.8335,-0.16838,48.9205,0.19478,45.8445,0.18794,50.3645,0.1693,47.33375,0.19611,46.63725,0.20077,43.6275,0.20598,49.31225,0.15297,48.315,0.18168,47.84675,0.18683,47.33825,0.19217,79.88025,0.14293,43.78331,0.13598
34403,"Helena","MT",3077,45.64675,0.27163,0.119741097092628,35.129,0.70436,17.554,-0.23624,45.71475,0.31847,45.50925,0.22785,49.166,0.21696,45.8555,0.26846,45.22925,0.24593,44.527,0.26668,46.42875,0.25699,46.4695,0.21798,46.0685,0.2439,45.69975,0.27043,77.0095,0.2557,37.38969,0.15437
34404,"Butte-Silver Bow","MT",2086,47.104,0.30048,0.0893665179610252,45.08275,0.68503,18.7205,-0.26042,48.23675,0.32163,46.0325,0.27682,49.62275,0.27023,47.482,0.2946,46.31475,0.26891,44.58075,0.23431,48.46725,0.27729,46.94975,0.27287,47.01175,0.28671,47.14075,0.30115,77.42599,0.2818,43.89094,0.17788
34501,"Bonners Ferry","ID",458,46.2025,0.2089,0.099137932062149,35.5185,0.61426,,,,,,,,,47.08575,0.20335,46.53275,0.15303,,,46.92025,0.19233,46.0165,0.26134,46.1335,0.23642,46.2025,0.2089,75.14725,0.36213,34.6225,0.133875
34502,"Libby","MT",897,47.7105,0.18742,0.130260527133942,41.05025,0.62677,19.4455,-0.16666,49.1095,0.2063,46.29975,0.16179,52.158,0.1406,48.36475,0.18035,46.71225,0.20861,,,48.35375,0.17007,47.08225,0.27713,47.395,0.2314,47.7105,0.18742,76.98075,0.19027,36.98912,0.150015
34503,"Kalispell","MT",4902,44.6015,0.23994,0.110841423273087,42.12575,0.59511,18.40325,-0.22599,45.533,0.23468,43.73425,0.24489,48.697,0.22664,44.868,0.23544,44.38725,0.22761,41.406,0.24136,46.42125,0.20169,46.506,0.20096,45.61775,0.21867,45.54325,0.22093,75.2205,0.25862,38.63375,0.14044
34504,"Missoula","MT",5159,45.63475,0.21591,0.105627305805683,44.96,0.57412,17.04375,-0.20609,46.423,0.20816,44.87225,0.22337,49.0385,0.2095,46.17525,0.20305,45.49075,0.19843,43.11325,0.21065,47.202,0.18636,45.278,0.21456,45.45175,0.21515,45.60575,0.21647,77.071,0.18372,40.3985,0.12832
34601,"Gillette","WY",2583,55.507,0.21844,0.264184385538101,49.16825,0.49161,20.9895,-0.20822,55.86775,0.21067,55.14275,0.22643,59.74275,0.21495,56.29275,0.21643,55.51475,0.18843,52.97925,0.16093,57.06175,0.19495,56.8945,0.20758,56.248,0.2116,55.376,0.22036,82.652,0.17356,41.56937,0.117205
34602,"Rawlins","WY",758,49.41725,0.25181,0.193415641784668,42.652,0.69556,26.5605,-0.35058,49.60025,0.19765,49.0945,0.3197,53.97675,0.32599,50.4845,0.23802,46.23025,0.30365,,,49.7675,0.23966,50.94275,0.27759,50.25225,0.26101,50.15875,0.16331,77.9645,0.26222,41.95512,0.134245
34603,"Casper","WY",3629,50.33625,0.29281,0.166268900036812,39.70175,0.76607,24.23875,-0.30817,48.4485,0.3367,52.33575,0.24599,57.62625,0.18697,51.29175,0.28867,48.8515,0.26322,49.1225,0.32222,51.7455,0.2623,53.5725,0.21474,52.00025,0.25221,50.309,0.29368,78.7035,0.25254,38.7945,0.17701
34604,"Lusk","WY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
34701,"Honolulu","HI",27530,44.83,0.23172,0.105292603373528,50.3595,0.55918,17.806,-0.1794,46.3475,0.2437,43.262,0.22144,49.62725,0.22177,40.1165,0.22778,45.711,0.1976,44.34975,0.19851,45.12075,0.22983,44.904,0.20452,44.87325,0.21761,,,76.13475,0.19131,42.10719,0.153675
34702,"Kapaa","HI",2279,43.57775,0.25935,0.099307157099247,46.81175,0.63099,17.56775,-0.16681,46.6415,0.26054,40.679,0.25568,46.68725,0.26197,39.1565,0.2489,44.2035,0.21194,42.7445,0.26386,44.32725,0.24409,44.28675,0.23103,43.953,0.24404,,,74.3535,0.30502,40.6225,0.160845
34703,"Kahului","HI",4248,42.15075,0.23275,0.0848938822746277,48.32975,0.52799,20.30425,-0.20227,44.03625,0.24233,40.3095,0.21922,46.435,0.23208,37.45,0.24232,43.2685,0.20106,41.07025,0.25769,43.3305,0.20782,41.9295,0.22486,42.0425,0.22826,,,72.4735,0.24822,39.73469,0.15054
34801,"Las Vegas","NM",1982,41.96175,0.26763,0.0858484208583832,60.37125,0.49997,24.60075,-0.27809,43.40625,0.31893,40.5955,0.23522,46.0995,0.20566,42.5935,0.27138,40.9705,0.21874,40.2645,0.2583,43.62975,0.22947,42.23775,0.25411,42.09775,0.26051,,,73.8555,0.29114,41.79794,0.13841
34802,"Santa Fe","NM",8021,40.07475,0.26711,0.0803233161568642,45.191,0.62344,23.9645,-0.27458,41.885,0.26364,38.298,0.2712,44.07175,0.25247,40.16425,0.26265,39.67475,0.26399,38.21825,0.24225,42.02075,0.23759,41.05075,0.21087,40.5915,0.23786,49.55825,0.18649,69.82,0.25428,38.63813,0.15121
34803,"Tucumcari","NM",489,43.63525,0.26373,0.0730337053537369,43.46525,0.64801,,,,,,,,,44.8265,0.25226,42.09825,0.25229,,,46.01775,0.24391,42.76,0.3076,43.1965,0.28502,,,74.868,0.34036,37.75144,0.17574
34804,"Clayton","NM",,,,0.122302159667015,,,,,,,,,,,,,,,,,,,,,48.4915,0.36882,,,,,,0
34805,"Alamosa","CO",2056,45.211,0.28628,0.0988679230213165,53.85,0.49644,27.727,-0.35204,46.41875,0.30431,44.078,0.27252,48.52175,0.25251,46.2335,0.28226,43.839,0.2704,42.761,0.31628,47.08675,0.24031,45.81675,0.28111,45.492,0.28368,,,76.34175,0.29299,40.13243,0.12161
34901,"Albuquerque","NM",27264,39.25025,0.31541,0.0659846141934395,49.2595,0.59446,26.9395,-0.3271,40.70725,0.32529,37.7635,0.30642,43.347,0.28816,39.795,0.30548,39.56125,0.28541,38.12575,0.29055,40.43725,0.29729,40.28575,0.27171,39.79675,0.29231,42.79475,0.30335,69.49025,0.30041,38.859,0.14
34902,"Socorro","NM",750,41.2165,0.2765,0.0521172620356083,47.85875,0.57571,29.51925,-0.28463,42.35975,0.27647,40.27475,0.26971,46.31175,0.25871,41.899,0.2946,39.7745,0.2697,,,43.499,0.2574,40.663,0.32592,40.93075,0.30115,,,72.5105,0.28122,37.12106,0.135955
35001,"Phoenix","AZ",99240,40.2865,0.2937,0.075277291238308,35.73925,0.71293,27.496,-0.31576,42.05375,0.30055,38.514,0.28756,43.932,0.27112,40.621,0.28656,42.1725,0.25374,38.942,0.26668,41.85,0.27008,41.8205,0.27214,41.121,0.28144,44.14325,0.24693,70.5635,0.2709,36.36856,0.165165
35002,"Safford","AZ",1801,44.6755,0.30918,0.110591903328896,28.584,0.57844,28.91825,-0.25463,44.07675,0.32667,45.32925,0.29065,51.893,0.29264,45.52,0.29396,45.025,0.24992,41.1595,0.16422,46.284,0.28784,44.005,0.3668,44.31675,0.33815,,,73.06275,0.31463,32.79119,0.08094501
35100,"Tucson","AZ",32250,39.88975,0.29027,0.0705499947071075,41.43675,0.62787,25.36175,-0.29785,41.32,0.30328,38.46925,0.27809,44.10275,0.26483,40.2625,0.27782,40.342,0.25632,38.3975,0.28538,41.37275,0.26319,41.16975,0.25375,40.578,0.27044,45.9185,0.21982,71.18675,0.25655,37.8195,0.164285
35201,"Grand Junction","CO",7240,47.06675,0.24695,0.146367147564888,38.46325,0.62469,21.59575,-0.19729,47.61975,0.24139,46.54725,0.25185,51.09025,0.21793,48.04925,0.23749,47.48475,0.20871,44.92025,0.23037,48.5265,0.2195,49.242,0.20912,48.2075,0.22638,47.2505,0.23954,76.45625,0.24765,37.15988,0.145765
35202,"Gunnison","CO",372,49.56725,0.12165,0.106194689869881,60.69775,0.45087,,,,,,,,,49.65925,0.11141,49.17625,0.14909,,,48.5825,0.1079,48.12175,0.25967,48.97775,0.19035,50.109,0.11232,81.547,0.0984,46.81462,0.13135
35300,"Farmington","NM",8304,41.70875,0.29367,0.0914475247263908,41.09875,0.61071,22.09825,-0.18259,42.432,0.31552,40.99,0.27232,46.885,0.2446,42.53875,0.28595,41.07525,0.26741,39.86825,0.28677,43.35275,0.26267,41.902,0.28448,41.8105,0.28866,46.4595,0.19422,69.275,0.31472,36.71206,0.123315
35401,"Flagstaff","AZ",10115,41.59775,0.25695,0.0814509093761444,40.1995,0.60902,22.98175,-0.23489,42.83175,0.25767,40.419,0.25464,45.1725,0.25038,41.67475,0.25523,42.18375,0.22103,39.7055,0.2391,43.074,0.23032,42.27175,0.25571,41.95875,0.25559,43.42625,0.24149,71.17575,0.27111,37.28538,0.151675
35402,"Cortez","CO",1649,45.98625,0.22289,0.12678062915802,40.2545,0.62094,21.113,-0.24716,45.9555,0.21278,46.008,0.2336,50.0845,0.23626,46.998,0.21528,45.0855,0.21762,41.37425,0.19705,48.619,0.16892,47.706,0.2258,46.87875,0.22271,49.5395,0.1457,76.3095,0.21226,34.93488,0.119715
35500,"Gallup","AZ",12998,34.088,0.3028,0.0410613976418972,40.6305,0.57218,23.74575,-0.20049,35.9055,0.29754,32.23375,0.30703,37.621,0.30644,34.5745,0.29586,33.40875,0.27039,32.6595,0.22798,34.82725,0.30065,34.35975,0.31435,34.23825,0.30781,44.59475,0.24131,61.94725,0.37093,35.955,0.103765
35600,"Hilo","HI",5567,40.14925,0.25425,0.0682675838470459,46.043,0.54224,19.905,-0.1776,41.01275,0.26867,39.30975,0.23767,45.25025,0.23477,36.78525,0.24633,40.35475,0.22667,40.036,0.25988,40.264,0.2514,41.8155,0.23162,41.05075,0.24075,,,69.72926,0.28013,39.85944,0.14971
35701,"Twin Falls","ID",5283,45.4935,0.23234,0.0871191844344139,46.051,0.59716,24.4705,-0.2775,46.65725,0.24277,44.4325,0.22166,48.90575,0.21903,46.8275,0.22402,46.03,0.19188,42.16525,0.26737,47.656,0.18512,47.38675,0.20143,46.4705,0.21542,45.2875,0.23366,77.97875,0.19023,36.34143,0.104765
35702,"Burley","ID",2383,48.723,0.27004,0.113892368972301,43.9625,0.65406,25.9905,-0.30794,49.1685,0.24658,48.2535,0.29262,53.47525,0.29221,50.47475,0.26575,47.5665,0.26394,44.939,0.37604,50.97875,0.21211,49.3725,0.2757,49.045,0.27196,56.141,0.08084,81.39875,0.22999,34.69131,0.03555499
35801,"Boise City","ID",19052,42.66275,0.25879,0.0739204213023186,34.9055,0.66362,23.4105,-0.27618,43.957,0.26688,41.39325,0.25073,45.7125,0.23658,43.98175,0.25083,43.9885,0.22442,41.1605,0.22734,43.66325,0.24373,43.35275,0.23943,43.0285,0.24846,43.15975,0.25199,74.8995,0.23374,34.71325,0.10748
35802,"Ontario","OR",2571,44.18175,0.27043,0.0844841599464417,46.4425,0.60914,21.332,-0.20484,45.16275,0.25195,43.131,0.291,47.7115,0.25922,45.28825,0.27049,43.13425,0.26697,40.55875,0.14203,45.58,0.24796,44.17775,0.30023,44.1985,0.28434,45.1805,0.27482,75.6375,0.26438,37.20981,0.078465
35803,"McCall","ID",598,44.324,0.23484,0.124031007289886,49.56425,0.50893,15.791,-0.14208,47.82775,0.19243,40.95025,0.27813,46.596,0.26068,45.0725,0.22634,43.9675,0.21866,,,43.785,0.24596,44.826,0.2054,44.547,0.22056,44.324,0.23484,74.44275,0.24451,40.87675,0.1043
35901,"St. George","UT",5924,46.24925,0.23685,0.108483292162418,46.26175,0.54175,20.92425,-0.24191,47.6835,0.25266,44.90075,0.22055,49.29175,0.21767,47.0335,0.23902,46.62625,0.22093,42.46575,0.21003,47.846,0.20636,48.2035,0.19902,47.254,0.21656,46.535,0.23216,77.85675,0.21559,33.80544,0.03940502
35902,"Price","UT",3238,50.046,0.25512,0.137343928217888,44.8005,0.58642,22.34075,-0.25393,49.683,0.27216,50.3985,0.23914,55.66925,0.26425,51.40325,0.24953,50.55575,0.21459,48.066,0.26948,50.9765,0.23566,50.73375,0.26731,50.4185,0.25894,50.19875,0.25439,79.31975,0.23807,32.385,0.058265
35903,"Moab","UT",361,46.07325,0.33889,0.117977529764175,37.1875,0.72054,,,,,,,,,46.93275,0.32675,46.08225,0.25253,,,49.5585,0.23002,51.271,0.1648,48.738,0.24752,46.07325,0.33889,77.4435,0.22722,33.1065,0.093615
35904,"Richfield","UT",1481,50.96325,0.25449,0.128603100776672,37.597,0.714,22.8535,-0.26102,49.2045,0.29922,52.66875,0.20963,58.36775,0.18483,52.31325,0.25233,50.3925,0.23098,,,52.8425,0.20666,52.007,0.22164,51.44175,0.23899,51.00625,0.24993,83.2425,0.20914,30.79187,0.069585
35905,"Loa","UT",,,,0.209677413105965,,,,,,,,,,,,,,,,,,,,,55.669,0.06616,,,,,,0
36000,"Provo","UT",18191,49.30675,0.18343,0.137511998414993,43.80725,0.49521,18.23,-0.1982,49.78525,0.20053,48.8525,0.16706,53.45225,0.16201,50.5575,0.18506,50.36525,0.16021,45.34075,0.19915,50.94425,0.15321,50.58475,0.15903,49.95125,0.17085,49.76075,0.17575,80.272,0.14648,32.47269,0.012135
36100,"Salt Lake City","UT",69168,46.1525,0.26386,0.108327426016331,38.22075,0.60783,21.666,-0.25436,47.21525,0.26741,45.10075,0.26067,49.88975,0.25383,47.20125,0.26461,47.97375,0.22139,43.81575,0.26235,48.02275,0.23055,47.93675,0.23127,47.071,0.24668,48.205,0.2314,77.2725,0.22974,33.7235,0.05801499
36200,"Logan","UT",7852,50.52225,0.18865,0.136909529566765,36.29975,0.54975,18.893,-0.2124,51.80325,0.18045,49.3165,0.19586,53.7825,0.1963,51.7885,0.19178,51.39725,0.15809,46.22325,0.21073,52.13925,0.15605,52.553,0.16612,51.558,0.17648,50.47725,0.18961,84.24525,0.13145,32.38119,0.04054501
36301,"Pocatello","ID",14478,46.37075,0.23619,0.0925086662173271,39.967,0.59284,20.65475,-0.22045,47.34275,0.24223,45.41075,0.23187,50.205,0.23072,47.802,0.2306,46.62975,0.20967,42.40075,0.24115,48.225,0.19916,47.52375,0.20995,46.95025,0.22253,46.79375,0.22615,78.47375,0.21543,32.1575,0.055545
36302,"Salmon","ID",512,48.43925,0.20513,0.154929578304291,45.219,0.43548,20.27825,-0.21439,49.5425,0.16186,47.42475,0.24639,51.14525,0.22761,49.4255,0.20778,46.33925,0.24305,,,49.2435,0.19494,51.58375,0.12419,49.9215,0.1671,48.4495,0.21054,78.0365,0.22702,35.73537,0.10798
36303,"Jackson","WY",754,50.3535,0.14978,0.113924048841,46.47875,0.56903,19.0655,-0.28154,51.94075,0.14935,48.775,0.14952,53.83175,0.13619,51.0555,0.13086,52.541,0.10468,,,50.06825,0.15317,49.5135,0.16802,49.9345,0.15898,49.934,0.16056,81.31525,0.11693,37.65319,0.145195
36401,"Steamboat Springs","CO",1720,51.55075,0.17895,0.158904105424881,56.38025,0.50113,22.07875,-0.28321,51.78175,0.19375,51.3605,0.16446,55.1445,0.16046,52.346,0.1712,50.93575,0.19163,49.40175,0.15795,53.2425,0.15114,52.986,0.16,52.24575,0.16979,51.122,0.23416,81.24925,0.12613,40.92644,0.13201
36402,"Vernal","UT",2460,56.55375,0.23467,0.253378391265869,31.74175,0.52875,25.4475,-0.25594,54.26325,0.25297,58.71525,0.21797,64.4495,0.19966,58.0345,0.23354,54.3585,0.23214,50.29625,0.30413,59.21075,0.17335,55.92825,0.26865,56.2465,0.2509,59.15675,0.18051,81.8,0.23008,32.11831,0.040305
36403,"Soda Springs","ID",864,53.61475,0.14863,0.176991149783134,43.466,0.38428,17.6605,-0.17666,53.64175,0.13151,53.60725,0.16541,59.52775,0.15235,55.062,0.15772,51.2915,0.2083,,,54.748,0.12196,56.708,0.16064,55.1555,0.15342,53.46,0.1496,88.1165,0.05314,32.47881,0.05675998
36404,"Rock Springs","WY",5080,52.637,0.22408,0.205394193530083,42.91075,0.51455,23.883,-0.21916,51.02325,0.24029,54.26125,0.20745,60.44675,0.18351,53.8745,0.21506,51.98025,0.21789,49.789,0.2864,54.72325,0.18021,54.16925,0.22021,53.41925,0.22061,52.61275,0.22427,80.68,0.19268,36.42612,0.104875
36501,"Klamath Falls","CA",5914,43.292,0.29404,0.0856175944209099,50.0975,0.5281,19.39675,-0.19741,44.25625,0.27113,42.33175,0.31711,47.40975,0.28959,42.3925,0.29102,43.2665,0.26462,41.12075,0.28259,44.809,0.26468,43.08725,0.30293,43.18775,0.29819,43.216,0.2854,72.38625,0.27157,39.60494,0.13834
36502,"Burns","OR",329,43.968,0.19308,0.13939394056797,39.95925,0.57361,,,,,,,,,44.53475,0.18835,41.985,0.26028,,,48.17575,0.06539,46.57875,0.22579,45.264,0.21064,43.4905,0.21006,71.60775,0.19667,39.01856,0.13301
36503,"Lakeview","OR",343,47.887,0.34008,0.10982658714056,47.6665,0.7121,,,,,,,,,47.88325,0.35769,45.9295,0.36294,,,47.02125,0.34349,43.63275,0.36999,45.56325,0.36181,47.887,0.34008,76.0395,0.35486,42.39594,0.17186
36600,"Redding","CA",8451,41.80125,0.31305,0.088071346282959,24.256,0.54796,20.7305,-0.26914,43.4155,0.31038,40.14225,0.31797,45.17725,0.29785,40.7055,0.29582,42.0715,0.27466,40.51925,0.32473,42.87575,0.29059,41.408,0.26952,41.595,0.29088,41.99375,0.31199,69.50375,0.33047,33.17781,0.125635
36700,"Eureka","CA",5066,39.31625,0.30125,0.0757927298545837,43.1185,0.5909,14.5835,-0.16102,41.0205,0.3089,37.67225,0.29301,42.4895,0.28682,38.16425,0.28533,39.50625,0.27057,37.7705,0.24286,40.278,0.28896,39.40825,0.27765,39.3675,0.2893,40.08725,0.27721,66.55975,0.34979,38.149,0.14873
36800,"Medford","OR",9411,40.8145,0.27122,0.0719680115580559,43.06075,0.59771,18.11025,-0.19223,43.06525,0.26349,38.6395,0.2771,43.24175,0.26471,40.34675,0.26503,41.284,0.23092,39.2345,0.2475,41.939,0.25192,40.69575,0.25483,40.75,0.26284,40.8145,0.27122,70.15874,0.28851,38.33119,0.14464
36901,"Crescent City","CA",1749,39.5395,0.28298,0.0834224596619606,37.0905,0.5693,20.0935,-0.1579,42.173,0.24596,37.067,0.318,42.36425,0.30005,39.203,0.25964,40.423,0.20972,39,0.3556,40.5905,0.25042,40.46775,0.26195,40.04375,0.27103,40.933,0.28072,67.03875,0.30739,35.99393,0.123125
36902,"Roseburg","OR",6634,40.77325,0.29353,0.0819778814911842,36.304,0.64328,20.58225,-0.22803,41.59225,0.31437,39.938,0.27236,45.3545,0.24706,40.711,0.28488,40.7695,0.26666,39.54225,0.29049,41.58475,0.27683,40.9655,0.26686,40.87125,0.28009,40.85725,0.29005,70.414,0.30308,35.68069,0.142435
37000,"Modesto","CA",27040,42.3645,0.26062,0.0936282724142075,43.824,0.6452,20.66525,-0.22479,44.3555,0.25666,40.3575,0.26414,45.771,0.25636,40.692,0.2494,42.59725,0.23721,39.906,0.25152,44.305,0.22504,42.65125,0.22949,42.52375,0.24427,44.8925,0.2281,70.584,0.2534,38.43488,0.14771
37100,"Bakersfield","CA",25043,45.296,0.25608,0.121619716286659,49.8215,0.5361,27.242,-0.29668,45.30925,0.27005,45.28275,0.24267,52.498,0.20724,44.46125,0.24125,44.982,0.23092,43.563,0.24256,47.055,0.22488,45.47125,0.24141,45.39975,0.24819,45.376,0.26648,74.895,0.20772,40.20013,0.143805
37200,"Fresno","CA",51670,41.33875,0.29471,0.0748793706297874,49.33625,0.59417,26.0305,-0.32094,43.06875,0.30315,39.6145,0.28842,45.36575,0.26411,40.529,0.27664,41.18925,0.25653,39.247,0.2946,43.395,0.25548,41.6695,0.25694,41.527,0.27488,44.7665,0.22098,71.29025,0.25573,38.67413,0.15423
37300,"Chico","CA",13628,42.83625,0.26829,0.0948425978422165,53.20225,0.54469,18.26475,-0.21817,44.7985,0.28318,40.89575,0.25227,45.737,0.25144,41.61275,0.25243,42.7015,0.23674,40.622,0.231,44.1945,0.24658,42.5385,0.2417,42.682,0.25448,41.85975,0.29355,71.33625,0.24089,40.59256,0.144775
37400,"Sacramento","CA",85946,42.65525,0.25729,0.0969090089201927,43.3375,0.65902,18.78025,-0.21519,45.2695,0.25526,40.00675,0.26123,45.281,0.25548,40.37725,0.25125,43.60475,0.23075,40.03575,0.26383,45.43175,0.21027,42.468,0.2322,42.5615,0.24422,44.6005,0.23954,71.34125,0.23941,39.85162,0.168775
37500,"San Jose","CA",69290,44.7465,0.23546,0.12932588160038,57.233,0.47616,19.83825,-0.22579,47.42425,0.23053,41.96225,0.24273,48.4575,0.22278,40.315,0.2398,47.25275,0.19855,42.1,0.20476,47.67025,0.19617,44.54925,0.19241,44.64,0.21276,44.32,0.2216,73.51825,0.18381,46.47844,0.14814
37601,"Elko","NV",3001,46.92525,0.25877,0.160294115543365,39.0845,0.58182,25.05125,-0.23071,46.08875,0.28219,47.79725,0.23493,54.03175,0.22407,47.48825,0.25589,48.692,0.1992,45.33475,0.17267,48.2735,0.24334,49.15675,0.27015,48.15125,0.26193,50.742,0.19888,76.85201,0.20008,35.92125,0.115135
37602,"Winnemucca","NV",1003,47.21575,0.27667,0.169550180435181,35.07175,0.63687,28.394,-0.28196,46.13475,0.24859,48.20475,0.30495,54.2175,0.3031,47.39275,0.28135,49.221,0.19812,44.601,0.1798,49.621,0.24136,46.865,0.27668,47.0335,0.2767,,,74.762,0.28356,35.65112,0.12624
37603,"Portola","CA",911,44.582,0.25116,0.117647059261799,60.69,0.45484,12.91525,-0.12435,46.1465,0.26386,43.07325,0.24049,47.61575,0.23843,43.16825,0.23641,45.35525,0.22145,,,45.9265,0.21962,45.59725,0.21773,45.1295,0.23302,44.554,0.25288,72.67525,0.24537,42.88306,0.145845
37604,"Reno","NV",14186,41.37575,0.27695,0.0910304933786392,40.96275,0.64987,23.70375,-0.28221,42.441,0.29388,40.288,0.26128,45.9245,0.23958,40.71775,0.27323,43.42,0.23056,40.7555,0.2565,42.1385,0.26646,43.201,0.22812,42.36675,0.25055,42.568,0.26804,71.1515,0.26082,38.50519,0.142895
37700,"Santa Rosa","CA",19909,42.29,0.24784,0.0995508953928947,54.43775,0.51695,16.4515,-0.19542,44.877,0.2432,39.74525,0.25345,45.0605,0.2515,39.33575,0.23787,43.8415,0.22186,41.3515,0.23466,43.28475,0.23279,42.67025,0.22105,42.4975,0.23374,42.78575,0.24947,69.8055,0.2345,39.73838,0.137045
37800,"San Francisco","CA",127023,44.36425,0.25005,0.12152586877346,60.015,0.43732,16.55975,-0.18813,47.24725,0.23829,41.392,0.26412,47.19775,0.25963,40.16975,0.25255,46.74975,0.20799,41.2705,0.21482,48.284,0.1952,43.55,0.2164,43.93075,0.23239,47.475,0.21048,72.53975,0.20427,48.19062,0.14772
37901,"Las Vegas","NV",41902,40.03825,0.25905,0.0800290107727051,38.918,0.55648,25.96075,-0.25793,41.89125,0.25345,38.1645,0.26558,44.02475,0.26015,40.0185,0.25546,41.48075,0.22787,38.61525,0.24365,42.05225,0.22593,41.679,0.23976,40.9375,0.24782,41.882,0.25692,71.05575,0.24339,37.34569,0.112025
37902,"Reno","NV",,,,0.109756097197533,,,,,,,,,,,,,,,,,,,,,40.67625,0.38205,,,,,,0
37903,"Mammoth Lakes","CA",1048,44.95075,0.29231,0.115942031145096,55.3635,0.50774,15.88975,-0.11065,46.1685,0.29782,43.74575,0.28867,49.52525,0.26753,43.289,0.30688,45.70825,0.23081,42.21675,0.21727,47.74625,0.24429,47.7685,0.2205,46.50375,0.25235,,,74.60851,0.2411,42.26438,0.144665
38000,"San Diego","CA",82253,44.27025,0.23677,0.10436475276947,51.2615,0.5751,17.739,-0.21152,46.71675,0.24147,41.78475,0.23419,47.7185,0.2195,40.84175,0.23683,45.283,0.19616,42.484,0.20808,45.8875,0.21338,44.087,0.20264,44.17475,0.21899,46.171,0.21708,74.25875,0.19131,41.02181,0.16841
38100,"Yuma","CA",11495,44.0365,0.23006,0.0982132256031036,43.5565,0.58734,24.58725,-0.22835,45.18175,0.24031,42.859,0.22176,49.49375,0.19671,43.1415,0.22346,43.41625,0.21265,41.88175,0.20387,45.1625,0.2117,44.8165,0.20722,44.4485,0.21778,,,75.82275,0.18095,37.62387,0.148065
38200,"Santa Barbara","CA",19020,44.71125,0.21525,0.112940832972527,42.8765,0.58422,17.9495,-0.21062,46.87875,0.21351,42.57925,0.21637,48.1305,0.20126,40.7005,0.21582,45.4185,0.1905,42.31375,0.18459,46.65425,0.18593,45.243,0.17348,44.99325,0.19341,45.49725,0.18461,74.05624,0.18897,40.70044,0.165085
38300,"Los Angeles","CA",473226,43.37825,0.23105,0.096090205013752,53.93275,0.51519,19.90775,-0.22377,45.84,0.22832,40.8375,0.2359,47.09975,0.22563,39.132,0.24152,44.10525,0.20709,40.43725,0.20949,46.27,0.1868,42.96575,0.19743,43.1585,0.21342,46.34825,0.21581,73.8025,0.17574,43.9355,0.15461
38401,"Lewiston","ID",3719,44.97975,0.27979,0.0902097895741463,40.027,0.65716,21.66975,-0.21833,45.68025,0.30005,44.31225,0.25897,48.66825,0.23061,45.69175,0.27707,43.79925,0.29405,41.4025,0.25306,47.112,0.24068,45.6395,0.25726,45.312,0.26828,45.40875,0.27439,74.71325,0.28617,36.69831,0.13762
38402,"Pullman","WA",2260,48.2165,0.2543,0.142361104488373,55.81775,0.53635,11.347,-0.14236,49.935,0.2444,46.42925,0.26469,50.04475,0.24827,48.74675,0.23951,47.7835,0.22486,45.5045,0.22998,49.64575,0.22939,49.19,0.16828,48.65525,0.21125,48.291,0.25192,78.0255,0.20494,47.0615,0.15279
38501,"Moses Lake","WA",3696,45.13625,0.31021,0.0965794771909714,32.64675,0.80071,26.575,-0.3132,45.42125,0.30277,44.84925,0.31769,49.98975,0.29595,45.9905,0.29558,45.04525,0.26709,42.1755,0.27858,47.02675,0.27451,46.71325,0.29281,45.988,0.3,46.23,0.3244,76.506,0.24144,35.47169,0.151415
38502,"Wenatchee","WA",3859,44.95325,0.26601,0.0935460478067398,35.43275,0.81023,22.33125,-0.28587,46.23125,0.29325,43.70975,0.23779,48.41625,0.22825,45.09975,0.25703,44.94275,0.25087,43.1905,0.40822,47.1535,0.21162,45.666,0.2328,45.338,0.24852,45.3075,0.27746,74.65675,0.25363,37.2365,0.18662
