"id","dbogota","djamundi","d1993","d1995","d1997","vouch0","sex","age","mom_sch","mom_age","dad_sch","dad_age","stratams","rept6","totscyrs","finish6","finish7","finish8","usngsch","hoursum","working","married","haschild","test_tak","response","svy"
2397,1,0,0,1,0,0,1,14,5,47,3,37,0,1,4,1,1,0,0,0,0,0,0,0,1,1
2398,1,0,0,1,0,0,1,14,6,41,6,42,0,0,4,1,1,1,0,0,0,0,0,0,1,1
2399,1,0,0,1,0,1,0,16,1,43,5,44,0,0,4,1,1,0,0,0,0,0,0,1,1,1
2403,1,0,0,1,0,1,0,15,11,34,5,40,0,0,4,1,1,1,0,0,0,0,0,1,1,1
2407,1,0,0,1,0,1,1,14,7,40,11,40,0,0,4,1,1,1,0,0,0,0,0,1,1,1
2416,1,0,0,1,0,0,0,14,9,38,9,39,0,0,4,1,1,1,0,0,0,0,0,0,1,1
2418,1,0,0,1,0,0,0,16,,39,,,1,0,4,1,1,1,0,0,0,0,0,0,1,1
2422,1,0,0,1,0,0,0,15,5,40,5,50,0,0,4,1,1,1,0,0,0,0,0,0,1,1
2432,1,0,0,1,0,1,0,15,3,45,3,50,0,1,3,1,0,0,0,8,1,0,0,0,1,1
2433,1,0,0,1,0,0,0,14,11,39,11,53,0,0,4,1,1,1,0,0,0,0,0,0,1,1
2437,1,0,0,1,0,1,1,13,,36,,50,0,0,4,1,1,1,0,0,0,0,0,1,1,0
2438,1,0,0,1,0,0,1,14,8,42,8,44,0,0,4,1,1,1,1,0,0,0,0,1,1,1
2440,1,0,0,1,0,1,1,14,8,36,8,40,0,0,4,1,1,1,1,0,0,0,0,0,1,1
2441,1,0,0,1,0,1,0,14,5,35,2,46,0,0,4,1,1,1,0,0,0,0,0,1,1,1
2445,1,0,0,1,0,1,0,13,11,34,4,44,0,0,4,1,1,1,1,0,0,0,0,0,1,1
2452,1,0,0,1,0,1,1,17,11,40,,,0,0,2,1,1,0,0,40,1,0,0,1,1,1
2455,1,0,0,1,0,0,1,18,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2456,1,0,0,1,0,0,0,14,5,46,7,45,0,0,4,1,1,0,0,0,0,0,0,0,1,1
2458,1,0,0,1,0,1,1,14,5,32,5,33,0,0,4,1,1,1,0,0,0,0,0,0,1,1
2460,1,0,0,1,0,0,1,14,5,36,5,34,0,0,4,1,1,1,0,0,0,0,0,1,1,1
2461,1,0,0,1,0,1,0,17,5,44,0,56,1,0,3,1,1,1,0,0,0,0,1,0,1,1
2465,1,0,0,1,0,1,1,17,8,37,5,37,0,0,4,1,1,1,1,20,1,0,0,0,1,1
2470,1,0,0,1,0,0,1,16,0,40,5,57,0,2,4,0,0,0,0,0,0,0,0,0,1,1
2472,1,0,0,1,0,0,1,17,,,2,42,0,0,2,1,1,0,0,40,1,0,0,0,1,1
2473,1,0,0,1,0,0,0,14,5,30,5,38,0,0,4,1,1,1,0,0,0,0,0,0,1,1
2474,1,0,0,1,0,0,0,14,5,37,11,43,0,0,4,1,1,1,0,6,1,0,0,0,1,1
2478,1,0,0,1,0,0,0,15,2,59,5,60,0,1,4,1,1,0,0,0,0,0,0,0,1,1
2481,1,0,0,1,0,1,1,14,11,38,11,40,0,0,4,1,1,1,1,0,0,0,0,0,1,1
2484,1,0,0,1,0,1,1,15,10,33,9,48,0,0,4,1,1,1,1,0,0,0,0,1,1,1
2493,1,0,0,1,0,1,1,16,5,46,5,63,0,1,2,0,0,0,0,40,1,0,0,0,1,1
2497,1,0,0,1,0,0,1,15,6,40,5,52,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2503,1,0,0,1,0,0,1,15,5,40,5,32,0,2,3,0,0,0,0,0,0,0,0,0,1,1
2508,1,0,0,1,0,1,1,17,8,38,9,37,0,0,1,1,0,0,0,0,0,0,0,0,1,1
2510,1,0,0,1,0,0,0,15,7,38,,,0,1,4,1,1,0,0,0,0,0,0,0,1,1
2512,1,0,0,1,0,0,0,14,11,45,7,47,0,1,5,1,1,1,0,0,0,0,0,0,1,1
2515,1,0,0,1,0,0,0,16,6,46,5,48,0,1,3,1,0,0,0,0,1,0,0,1,1,1
2520,1,0,0,1,0,1,1,16,9,39,5,44,0,0,4,1,1,1,1,0,0,0,0,0,1,1
2522,1,0,0,1,0,0,0,17,9,33,,,0,1,2,1,1,0,0,0,0,0,0,0,1,1
2526,1,0,0,1,0,1,0,14,7,35,5,39,0,2,3,0,0,0,0,0,0,0,0,0,1,1
2534,1,0,0,1,0,0,0,17,5,51,,,0,0,5,1,1,1,0,0,0,0,1,0,1,1
2535,1,0,0,1,0,0,1,14,5,35,6,35,0,0,4,1,1,0,0,0,0,0,0,0,1,1
2536,1,0,0,1,0,0,0,15,5,35,6,39,0,1,4,1,1,0,0,0,0,0,0,0,1,1
2541,1,0,0,1,0,1,1,16,10,38,,41,0,0,2,1,1,0,0,40,1,0,0,0,1,1
2543,1,0,0,1,0,0,1,15,,38,,,0,0,4,1,1,1,0,0,0,0,0,0,1,1
2544,1,0,0,1,0,0,1,16,6,40,2,49,0,0,4,1,1,1,0,0,0,0,0,0,1,1
2553,1,0,0,1,0,0,0,14,11,37,11,43,0,0,4,1,1,1,0,0,0,0,0,0,1,1
2556,1,0,0,1,0,1,1,17,3,32,4,45,0,0,4,1,1,1,1,12,1,0,0,0,1,1
2559,1,0,0,1,0,0,1,17,5,35,7,36,0,0,4,1,1,1,0,0,0,0,0,0,1,1
2560,1,0,0,1,0,1,0,15,5,54,5,53,0,0,4,1,1,1,1,0,0,0,0,0,1,1
2561,1,0,0,1,0,0,1,15,,40,,,0,0,4,1,1,1,0,0,0,0,0,1,1,0
2564,1,0,0,1,0,1,1,14,7,48,9,57,0,0,4,1,1,1,0,0,0,0,0,1,1,1
2567,1,0,0,1,0,0,1,14,5,35,2,45,1,0,3,1,1,0,0,0,0,0,0,0,1,1
2570,1,0,0,1,0,0,1,16,,,,,0,0,4,1,1,0,0,0,0,0,0,0,1,1
2571,1,0,0,1,0,0,0,14,5,40,5,46,0,0,4,1,1,1,0,0,0,0,0,1,1,1
2585,1,0,0,1,0,1,1,16,6,37,1,45,0,0,4,1,1,1,1,8,1,0,0,0,1,1
2588,1,0,0,1,0,1,1,18,2,42,1,54,0,1,4,1,1,1,0,40,1,0,0,0,1,1
2590,1,0,0,1,0,0,0,15,3,53,0,74,0,0,4,1,1,1,0,0,0,0,0,0,1,1
2597,1,0,0,1,0,0,1,14,5,39,9,39,0,0,3,1,0,0,0,0,0,0,0,0,1,1
2601,1,0,0,1,0,1,1,16,8,31,5,40,0,0,4,1,1,1,1,0,0,0,0,1,1,1
2603,1,0,0,1,0,1,1,15,8,45,8,43,0,1,4,1,1,0,0,0,0,0,0,0,1,1
2608,1,0,0,1,0,0,1,13,3,43,,,0,0,4,1,1,1,0,0,0,0,0,0,1,1
2612,1,0,0,1,0,0,1,14,,,,,1,0,4,1,1,1,0,0,0,0,0,0,1,0
2622,1,0,0,1,0,1,0,15,5,50,5,53,1,0,4,1,1,1,1,0,0,0,0,0,1,1
2636,1,0,0,1,0,1,0,14,3,39,8,39,0,0,4,1,1,1,0,0,0,0,0,1,1,1
2639,1,0,0,1,0,0,1,17,8,36,5,34,0,0,4,1,1,1,0,0,0,0,0,1,1,1
2642,1,0,0,1,0,0,0,15,6,30,,,0,0,4,1,1,1,0,0,0,0,0,0,1,1
2650,1,0,0,1,0,0,1,16,9,36,3,40,0,0,4,1,1,1,0,0,0,0,0,0,1,1
2664,1,0,0,1,0,0,1,15,9,40,3,42,0,0,4,1,1,1,1,0,0,0,0,1,1,1
2667,1,0,0,1,0,1,1,15,,32,,42,0,2,4,0,0,0,0,0,0,0,0,1,1,0
2671,1,0,0,1,0,0,1,12,5,27,10,33,0,0,4,1,1,1,0,0,0,0,0,1,1,0
2679,1,0,0,1,0,1,1,14,5,36,,,0,0,4,1,1,1,1,0,0,0,0,0,1,1
2690,1,0,0,1,0,0,0,18,5,42,11,58,0,0,4,1,1,1,0,0,0,0,0,0,1,1
2695,1,0,0,1,0,1,0,16,5,36,,,1,0,3,1,0,0,0,0,0,0,0,0,1,1
2702,1,0,0,1,0,1,0,17,5,38,4,43,0,0,4,1,1,1,0,0,0,0,0,0,1,1
2708,1,0,0,1,0,1,1,15,5,42,,,0,1,4,1,1,1,0,0,0,0,0,0,1,1
2711,1,0,0,1,0,1,1,16,,,,,0,0,4,1,1,1,1,0,0,0,0,0,1,1
2714,1,0,0,1,0,1,1,14,3,43,0,56,0,1,3,1,0,0,0,0,0,0,0,0,1,1
2720,1,0,0,1,0,1,1,16,1,45,5,50,0,0,4,1,1,1,1,0,0,0,0,0,1,1
2729,1,0,0,1,0,1,0,14,3,53,4,55,0,0,4,1,1,1,1,0,0,0,0,0,1,1
2730,1,0,0,1,0,1,1,14,1,54,2,48,0,0,4,1,1,1,1,0,0,0,0,1,1,1
2732,1,0,0,1,0,0,1,14,3,40,5,40,0,0,4,1,1,1,0,0,0,0,0,0,1,1
2734,1,0,0,1,0,0,0,15,3,36,6,38,1,0,4,1,1,1,0,0,0,0,0,1,1,1
2752,1,0,0,1,0,0,1,17,5,65,,,1,1,5,1,1,1,0,0,0,0,0,0,1,1
2761,1,0,0,1,0,1,0,13,9,46,2,68,0,0,4,1,1,1,1,0,0,0,0,1,1,1
2766,1,0,0,1,0,1,1,15,7,,,53,0,0,4,1,1,1,1,0,0,0,0,0,1,1
2779,1,0,0,1,0,0,1,14,3,42,3,50,0,0,4,1,1,1,0,0,0,0,0,1,1,0
2785,1,0,0,1,0,1,0,16,,36,,,0,0,2,0,0,0,0,40,1,0,0,0,1,0
2786,1,0,0,1,0,1,0,16,5,39,5,47,0,0,3,1,1,0,0,0,0,0,0,0,1,1
2794,1,0,0,1,0,1,0,16,6,37,,,0,0,4,1,1,0,0,10,1,0,0,0,1,1
2815,1,0,0,1,0,0,1,15,6,40,10,41,0,,,,,,,,,,,0,1,1
2818,1,0,0,1,0,1,1,14,11,50,,49,1,1,4,1,1,0,0,0,0,0,0,0,1,1
2821,1,0,0,1,0,1,0,16,2,52,5,48,0,0,4,1,1,1,0,0,0,0,0,0,1,1
2828,1,0,0,1,0,1,0,15,5,32,5,38,0,1,4,1,1,1,0,0,0,0,0,0,1,1
2834,1,0,0,1,0,1,1,13,11,38,11,42,0,0,4,1,1,1,1,0,0,0,0,0,1,1
2837,1,0,0,1,0,1,1,15,5,45,8,41,0,0,4,1,1,1,1,0,0,0,0,1,1,1
2840,1,0,0,1,0,1,0,14,2,32,2,41,0,0,4,1,1,1,1,0,0,0,0,0,1,1
2860,1,0,0,1,0,0,0,16,7,39,8,49,0,0,2,1,1,0,0,40,1,0,0,0,1,1
2870,1,0,0,1,0,1,1,17,5,50,5,36,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2884,1,0,0,1,0,1,1,18,,38,,,1,0,3,1,1,1,0,0,0,0,0,1,1,0
2887,1,0,0,1,0,1,1,14,5,46,5,39,1,0,4,1,1,1,0,0,0,0,0,0,1,1
2888,1,0,0,1,0,1,1,13,8,41,5,51,1,1,4,1,1,0,0,0,0,0,0,0,1,0
2893,1,0,0,1,0,0,1,15,6,33,,,0,1,4,1,1,0,0,0,0,0,0,0,1,1
2914,1,0,0,1,0,1,0,15,,,,,0,0,4,1,1,1,1,0,0,0,0,0,1,1
2917,1,0,0,1,0,0,1,13,6,30,,40,0,0,2,1,0,0,0,0,0,0,0,0,1,1
2918,1,0,0,1,0,1,0,13,5,45,7,43,1,0,3,1,1,1,0,30,1,0,0,0,1,1
2921,1,0,0,1,0,1,1,16,8,39,7,45,0,2,5,1,1,0,0,0,0,0,0,0,1,1
2923,1,0,0,1,0,0,0,14,5,38,8,39,0,1,4,1,1,0,0,0,0,0,0,0,1,1
2933,1,0,0,1,0,0,0,14,3,45,4,50,0,0,4,1,1,1,0,0,0,0,0,0,1,1
2938,1,0,0,1,0,1,0,16,5,51,3,51,0,0,4,1,1,1,1,0,0,0,0,1,1,1
2944,1,0,0,1,0,1,1,15,6,58,2,56,0,0,4,1,1,1,1,0,0,0,0,1,1,1
2973,1,0,0,1,0,1,1,14,5,40,11,44,0,0,4,1,1,1,1,0,0,0,0,0,1,1
2984,1,0,0,1,0,0,1,17,7,56,4,51,0,1,2,1,0,0,0,6,1,0,0,0,1,1
3010,1,0,0,1,0,0,0,15,7,35,7,41,0,0,6,1,1,1,0,0,0,0,0,1,1,1
3045,1,0,0,1,0,0,1,15,,48,,55,0,0,4,1,1,0,0,40,1,0,0,0,1,0
3055,1,0,0,1,0,1,1,15,,38,,,1,0,3,1,1,1,0,0,0,0,0,1,1,0
3075,1,0,0,1,0,0,1,18,5,42,5,38,0,0,4,1,1,1,0,40,1,0,0,0,1,1
3077,1,0,0,1,0,0,1,17,5,42,2,45,0,0,4,1,1,1,1,40,1,0,0,1,1,1
3117,1,0,0,1,0,0,0,16,11,36,11,45,0,0,4,1,1,1,0,0,0,0,0,0,1,1
3142,1,0,0,1,0,0,0,14,9,53,11,51,0,0,4,1,1,1,0,0,0,0,0,0,1,1
3147,1,0,0,1,0,0,0,16,3,45,4,61,0,0,1,0,0,0,0,0,0,0,1,0,1,1
3156,1,0,0,1,0,0,0,16,9,33,,,0,0,1,1,0,0,0,40,1,0,0,0,1,1
3165,1,0,0,1,0,0,1,15,,,,,0,,0,1,1,1,0,0,0,0,0,0,1,1
3203,1,0,0,1,0,0,0,14,3,39,3,35,1,0,4,1,1,1,1,0,0,0,0,0,1,1
3247,1,0,0,1,0,0,1,15,,38,0,51,0,0,4,1,1,0,0,0,0,0,0,0,1,1
3272,1,0,0,1,0,0,1,18,4,39,,,0,1,2,1,0,0,0,0,0,0,0,1,1,1
3300,1,0,0,1,0,0,1,15,2,42,3,56,1,0,4,1,1,1,0,30,1,0,0,1,1,0
3303,1,0,0,1,0,0,0,14,5,37,5,44,0,0,4,1,1,1,0,0,0,0,0,1,1,1
3347,1,0,0,1,0,0,1,15,3,34,2,39,0,0,5,1,1,1,0,0,0,0,0,0,1,1
3373,1,0,0,1,0,0,0,15,6,45,11,50,0,0,4,1,1,1,0,0,0,0,0,0,1,1
3432,1,0,0,1,0,0,1,14,3,40,5,52,0,0,4,1,1,1,0,0,0,0,0,0,1,1
3438,1,0,0,1,0,1,1,13,10,33,5,40,1,0,4,1,1,1,1,0,0,0,0,0,1,0
3459,1,0,0,1,0,0,1,15,7,45,,44,0,0,4,1,1,1,1,0,0,0,0,1,1,1
3558,1,0,0,1,0,1,1,15,7,39,5,44,0,0,4,1,1,1,0,0,0,0,0,1,1,0
3567,1,0,0,1,0,0,0,18,,,,,1,0,4,1,1,1,0,0,0,0,0,0,1,1
3581,1,0,0,1,0,1,0,16,5,38,5,39,1,0,4,1,1,1,1,16,1,0,0,0,1,0
3585,1,0,0,1,0,0,0,16,7,42,,,0,0,3,1,1,1,0,0,0,0,0,0,1,1
3586,1,0,0,1,0,0,0,17,8,42,11,40,0,0,2,1,1,0,0,0,0,0,0,0,1,1
3597,1,0,0,1,0,0,1,13,11,40,8,42,0,0,4,1,1,1,0,0,0,0,0,1,1,1
3649,1,0,0,1,0,1,0,15,3,45,5,39,1,1,3,1,0,0,0,0,0,0,0,0,1,1
3682,1,0,0,1,0,0,0,14,5,36,6,36,0,0,4,1,1,1,0,0,0,0,0,0,1,1
3683,1,0,0,1,0,0,0,16,,60,,,0,1,3,1,0,0,0,20,1,0,0,0,1,0
3736,1,0,0,1,0,0,1,,,,,,1,,,,,,,,,,,0,1,0
3758,1,0,0,1,0,0,0,16,,,3,50,0,0,4,1,1,1,0,0,0,0,0,0,1,1
3776,1,0,0,1,0,0,1,15,9,35,,,0,0,4,1,1,1,0,0,0,0,0,0,1,1
3781,1,0,0,1,0,0,1,18,5,37,5,41,0,1,6,1,1,1,0,0,0,0,0,0,1,1
3793,1,0,0,1,0,1,0,15,7,33,,33,0,0,4,1,1,1,1,0,0,0,0,1,1,0
3813,1,0,0,1,0,0,1,13,10,37,8,41,0,0,4,1,1,1,0,0,0,0,0,1,1,0
3819,1,0,0,1,0,0,0,18,6,46,,46,0,1,5,1,1,1,0,0,0,0,0,0,1,1
3820,1,0,0,1,0,0,1,14,4,35,4,37,0,0,4,1,1,1,0,0,0,0,0,0,1,0
3824,1,0,0,1,0,0,0,14,5,40,8,38,1,0,4,1,1,1,0,0,0,0,0,1,1,1
3838,1,0,0,1,0,0,0,15,,,,32,1,0,4,1,1,0,0,0,0,0,0,1,1,1
3860,1,0,0,1,0,0,0,14,7,33,4,40,0,0,4,1,1,1,0,0,0,0,0,0,1,1
3867,1,0,0,1,0,0,1,15,,,6,45,0,2,4,1,0,0,0,40,1,0,0,1,1,1
3891,1,0,0,1,0,0,1,14,11,33,5,39,0,1,4,1,1,0,0,4,1,0,0,0,1,1
3897,1,0,0,1,0,0,1,15,5,38,6,46,0,0,4,1,1,0,0,0,0,0,0,0,1,1
3902,1,0,0,1,0,0,0,17,6,37,7,37,0,0,4,1,1,1,0,0,0,0,0,0,1,1
3945,1,0,0,1,0,0,0,18,,,3,43,1,0,3,1,1,1,0,0,0,0,0,0,1,1
3959,1,0,0,1,0,0,1,,,,,,1,,,,,,,,,,,0,1,0
3997,1,0,0,1,0,1,0,16,4,38,,,1,0,1,1,0,0,0,0,0,1,1,0,1,0
4006,1,0,0,1,0,1,0,14,,52,,,0,0,4,1,1,1,1,0,0,0,0,1,1,0
4022,1,0,0,1,0,0,0,16,5,48,2,58,0,0,4,1,1,1,0,0,0,0,0,0,1,1
4023,1,0,0,1,0,0,0,16,7,52,7,52,0,0,4,1,1,1,0,0,0,0,0,0,1,1
4030,1,0,0,1,0,0,1,14,9,38,6,39,0,0,4,1,1,1,0,0,0,0,0,1,1,1
20396,0,1,1,0,0,1,1,17,,,,,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20398,0,1,1,0,0,1,1,17,5,39,,,0,0,6,1,1,1,1,8,1,0,0,0,1,1
20399,0,1,1,0,0,1,1,17,,41,,,1,0,6,1,1,1,0,16,1,0,0,0,1,1
20401,0,1,1,0,0,0,1,17,3,45,,,1,0,6,1,1,1,0,0,0,0,0,0,1,1
20402,0,1,1,0,0,0,0,19,,,5,43,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20404,0,1,1,0,0,1,1,18,5,34,5,40,0,0,2,1,1,0,0,40,1,0,0,0,1,1
20405,0,1,1,0,0,1,1,19,9,43,7,45,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20407,0,1,1,0,0,0,0,16,5,42,5,52,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20408,0,1,1,0,0,0,1,16,5,52,5,46,0,0,6,1,1,1,0,16,1,0,0,0,1,1
20410,0,1,1,0,0,1,1,15,7,34,,,1,0,6,1,1,1,1,0,0,0,0,0,1,1
20411,0,1,1,0,0,1,0,15,8,39,5,41,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20412,0,1,1,0,0,1,0,19,3,48,5,49,0,0,4,1,1,1,0,8,1,0,0,0,1,1
20413,0,1,1,0,0,1,0,14,8,50,8,42,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20414,0,1,1,0,0,0,1,15,,,,,0,0,6,1,1,1,0,10,1,0,0,0,1,1
20416,0,1,1,0,0,0,1,19,2,54,3,58,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20417,0,1,1,0,0,0,1,20,,,,,0,0,1,1,0,0,0,0,0,0,0,0,1,1
20418,0,1,1,0,0,0,0,16,7,34,5,38,0,1,5,1,1,1,0,0,0,0,0,0,1,1
20419,0,1,1,0,0,1,0,17,9,38,,,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20420,0,1,1,0,0,1,0,17,5,35,5,43,0,0,3,1,1,1,0,0,0,1,1,0,1,1
20421,0,1,1,0,0,0,1,17,5,38,4,42,0,1,5,1,1,1,0,0,0,0,0,0,1,1
20422,0,1,1,0,0,1,0,18,,,,,0,1,6,1,1,1,0,0,0,0,0,0,1,1
20423,0,1,1,0,0,0,1,17,5,45,,,0,0,6,1,1,1,0,28,1,0,0,0,1,1
20424,0,1,1,0,0,0,0,16,1,47,7,47,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20429,0,1,1,0,0,0,1,18,5,48,5,49,0,0,5,0,0,0,0,40,1,0,0,0,1,1
20434,0,1,1,0,0,0,0,16,9,38,8,42,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20435,0,1,1,0,0,1,0,18,1,47,,,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20437,0,1,1,0,0,0,0,17,,,,,0,0,4,1,1,1,0,0,0,1,1,0,1,1
20438,0,1,1,0,0,1,1,18,5,45,3,46,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20439,0,1,1,0,0,0,1,15,7,40,5,40,0,1,6,1,1,1,0,0,0,0,0,0,1,1
20443,0,1,1,0,0,0,0,18,5,43,5,47,0,1,6,1,1,1,0,0,0,0,0,0,1,1
20444,0,1,1,0,0,1,1,15,10,39,10,45,0,0,6,1,1,1,0,40,1,0,0,0,1,1
20445,0,1,1,0,0,0,1,19,5,43,3,41,0,1,2,0,0,0,0,40,1,0,0,0,1,1
20448,0,1,1,0,0,1,0,15,5,35,7,37,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20451,0,1,1,0,0,1,0,18,2,47,3,50,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20454,0,1,1,0,0,1,1,17,,,,,1,0,4,1,1,0,0,0,0,0,0,0,1,1
20455,0,1,1,0,0,1,1,17,6,37,8,50,0,1,6,1,1,0,0,0,0,0,0,0,1,1
20460,0,1,1,0,0,1,0,16,6,36,,,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20461,0,1,1,0,0,0,0,18,2,46,4,55,1,0,6,1,1,1,0,8,1,0,0,0,1,1
20462,0,1,1,0,0,1,0,16,2,54,3,58,0,0,6,1,1,1,0,28,1,0,0,0,1,1
20465,0,1,1,0,0,1,1,20,6,41,,,0,0,1,0,0,0,0,0,0,0,0,0,1,1
20471,0,1,1,0,0,1,0,16,11,37,5,38,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20472,0,1,1,0,0,1,0,15,6,41,3,47,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20474,0,1,1,0,0,1,1,16,7,46,2,48,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20475,0,1,1,0,0,0,0,14,5,38,11,45,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20481,0,1,1,0,0,0,1,19,,,,,0,0,4,1,1,1,0,40,1,0,0,0,1,1
20482,0,1,1,0,0,0,1,19,4,48,2,42,0,0,5,1,1,1,0,0,0,0,0,0,1,1
20487,0,1,1,0,0,1,1,16,6,36,1,52,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20488,0,1,1,0,0,1,1,19,,,2,41,0,0,2,1,1,0,0,0,1,0,0,0,1,1
20489,0,1,1,0,0,1,0,15,5,42,,,0,0,4,1,1,1,0,40,1,0,0,0,1,1
20490,0,1,1,0,0,0,0,19,5,43,,,0,0,4,1,1,1,0,40,1,0,0,0,1,1
20492,0,1,1,0,0,1,0,17,4,39,5,51,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20493,0,1,1,0,0,1,1,16,7,35,,,0,1,6,1,1,1,0,0,0,0,0,0,1,1
20494,0,1,1,0,0,1,1,19,5,48,,,0,0,1,0,0,0,0,40,1,0,0,0,1,1
20497,0,1,1,0,0,1,1,18,3,55,3,69,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20498,0,1,1,0,0,1,1,20,5,45,,,0,0,2,1,1,0,0,0,0,0,0,0,1,1
20499,0,1,1,0,0,0,1,15,2,34,5,38,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20500,0,1,1,0,0,1,0,14,,,11,40,0,0,5,1,1,1,0,0,0,0,0,0,1,1
20502,0,1,1,0,0,0,1,17,,,,,0,1,6,1,1,1,0,0,0,0,0,0,1,1
20504,0,1,1,0,0,1,0,16,4,38,4,42,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20506,0,1,1,0,0,0,0,20,7,43,9,43,0,0,4,1,1,1,0,0,0,0,0,0,1,1
20507,0,1,1,0,0,1,0,16,7,42,11,42,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20508,0,1,1,0,0,1,0,17,9,40,8,45,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20509,0,1,1,0,0,1,0,17,6,36,,,0,0,3,1,1,0,0,0,0,1,0,0,1,1
20510,0,1,1,0,0,0,0,17,5,48,2,52,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20520,0,1,1,0,0,0,0,16,,,11,34,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20524,0,1,1,0,0,1,1,16,2,36,5,35,0,0,6,1,1,1,0,40,1,0,0,0,1,1
20525,0,1,1,0,0,1,1,16,7,46,10,45,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20527,0,1,1,0,0,1,0,16,1,46,0,41,0,0,5,1,1,1,0,0,0,0,0,0,1,1
20529,0,1,1,0,0,0,1,17,2,34,,,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20530,0,1,1,0,0,0,0,17,7,34,,,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20531,0,1,1,0,0,1,0,16,5,36,,,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20533,0,1,1,0,0,1,0,15,10,40,6,44,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20535,0,1,1,0,0,1,1,16,5,62,,,0,1,6,1,1,1,0,0,0,0,0,0,1,1
20539,0,1,1,0,0,1,0,14,11,34,11,37,0,0,6,0,0,0,1,0,0,0,0,0,1,1
20540,0,1,1,0,0,0,0,17,9,37,5,40,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20545,0,1,1,0,0,0,1,17,5,48,5,66,0,0,6,1,1,1,0,40,1,0,0,0,1,1
20548,0,1,1,0,0,0,1,18,4,44,5,39,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20549,0,1,1,0,0,1,0,20,5,38,5,59,0,0,3,1,1,1,0,0,1,0,1,0,1,1
20551,0,1,1,0,0,1,0,16,11,34,9,35,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20552,0,1,1,0,0,1,1,17,5,57,5,66,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20554,0,1,1,0,0,1,0,15,5,37,5,43,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20555,0,1,1,0,0,0,0,16,5,43,,,0,0,5,1,1,1,0,0,0,0,0,0,1,1
20558,0,1,1,0,0,0,1,18,5,65,2,69,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20563,0,1,1,0,0,0,1,18,,,3,51,0,1,5,1,1,1,0,0,0,0,0,0,1,1
20564,0,1,1,0,0,0,0,18,2,38,3,37,0,0,3,1,1,1,0,0,0,0,0,0,1,1
20565,0,1,1,0,0,1,0,18,3,38,,,1,0,3,1,1,0,0,0,0,0,1,0,1,1
20566,0,1,1,0,0,0,1,18,,45,,,0,0,5,1,1,1,0,20,1,0,0,0,1,1
20567,0,1,1,0,0,1,1,15,8,30,,50,1,0,6,0,0,0,0,0,0,0,0,0,1,1
20569,0,1,1,0,0,1,1,18,3,37,,,1,0,3,1,1,1,0,30,1,0,0,0,1,1
20571,0,1,1,0,0,1,0,16,5,43,,40,1,0,6,1,1,1,0,0,0,0,0,0,1,1
20572,0,1,1,0,0,1,1,18,,,2,52,1,0,3,1,1,0,0,0,0,0,0,0,1,1
20573,0,1,1,0,0,0,0,20,0,40,7,41,0,,1,0,0,0,0,0,0,0,0,0,1,1
20574,0,1,1,0,0,1,0,18,11,39,5,42,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20582,0,1,1,0,0,1,0,16,,43,,49,0,0,6,1,1,1,1,16,1,0,0,0,1,1
