"year","activity","sex","age_group","hours"
2000,"leisure","all","25-54",31.68
2000,"leisure","all","55-64",42.32
2000,"leisure","all","65+",60.89
2000,"leisure","female","14-17",51.747
2000,"leisure","female","18-24",39.617
2000,"leisure","female","25-54",30.693
2000,"leisure","female","55-64",40.964
2000,"leisure","female","65+",58.802
2000,"leisure","male","14-17",54.089
2000,"leisure","male","18-24",43.351
2000,"leisure","male","25-54",32.706
2000,"leisure","male","55-64",43.806
2000,"leisure","male","65+",63.784
2001,"leisure","all","14+",40.3788112782175
2001,"leisure","all","14-17",53.36
2001,"leisure","all","18-24",41.72
2001,"leisure","all","25-54",32.33
2001,"leisure","all","55-64",42.61
2001,"leisure","all","65+",60.92
2001,"leisure","female","14-17",52.086
2001,"leisure","female","18-24",39.066
2001,"leisure","female","25-54",30.947
2001,"leisure","female","55-64",41.34
2001,"leisure","female","65+",58.888
2001,"leisure","male","14-17",54.566
2001,"leisure","male","18-24",44.309
2001,"leisure","male","25-54",33.764
2001,"leisure","male","55-64",44.001
2001,"leisure","male","65+",63.743
2002,"leisure","all","14+",40.5943956621736
2002,"leisure","all","14-17",53.79
2002,"leisure","all","18-24",42.54
2002,"leisure","all","25-54",32.61
2002,"leisure","all","55-64",41.98
2002,"leisure","all","65+",60.69
2002,"leisure","female","14-17",52.36
2002,"leisure","female","18-24",40.069
2002,"leisure","female","25-54",31.161
2002,"leisure","female","55-64",40.941
2002,"leisure","female","65+",58.6
2002,"leisure","male","14-17",55.142
2002,"leisure","male","18-24",44.958
2002,"leisure","male","25-54",34.119
2002,"leisure","male","55-64",43.117
2002,"leisure","male","65+",63.603
2003,"leisure","all","14+",40.2590897479577
2003,"leisure","all","14-17",54.04
2003,"leisure","all","18-24",42.82
2003,"leisure","all","25-54",32.19
2003,"leisure","all","55-64",40.9
2003,"leisure","all","65+",60.25
2003,"leisure","female","14-17",52.567
2003,"leisure","female","18-24",40.653
2003,"leisure","female","25-54",30.868
2003,"leisure","female","55-64",39.907
2003,"leisure","female","65+",58.189
2003,"leisure","male","14-17",55.432
2003,"leisure","male","18-24",44.936
2003,"leisure","male","25-54",33.568
2003,"leisure","male","55-64",41.981
2003,"leisure","male","65+",63.119
2004,"leisure","all","14+",40.4326574075516
2004,"leisure","all","14-17",54.18
2004,"leisure","all","18-24",43.78
2004,"leisure","all","25-54",31.97
2004,"leisure","all","55-64",41.41
2004,"leisure","all","65+",60.74
2004,"leisure","female","14-17",52.649
2004,"leisure","female","18-24",41.149
2004,"leisure","female","25-54",30.72
2004,"leisure","female","55-64",40.176
2004,"leisure","female","65+",59.456
2004,"leisure","male","14-17",55.62
2004,"leisure","male","18-24",46.363
2004,"leisure","male","25-54",33.265
2004,"leisure","male","55-64",42.767
2004,"leisure","male","65+",62.529
2005,"leisure","all","14+",40.5852089817235
2005,"leisure","all","14-17",53.96
2005,"leisure","all","18-24",42.59
2005,"leisure","all","25-54",32.21
2005,"leisure","all","55-64",41.45
2005,"leisure","all","65+",61.72
2005,"leisure","female","14-17",52.612
2005,"leisure","female","18-24",39.727
2005,"leisure","female","25-54",31.179
2005,"leisure","female","55-64",40.983
2005,"leisure","female","65+",59.477
2005,"leisure","male","14-17",55.255
2005,"leisure","male","18-24",45.402
2005,"leisure","male","25-54",33.265
2005,"leisure","male","55-64",41.973
2005,"leisure","male","65+",64.826
1900,"school","all","14+",0.838799676867853
1900,"school","all","14-17",6.25315384615385
1900,"school","all","18-24",0.880105648571165
1900,"school","female","18-24",0.801262710179345
1900,"school","male","18-24",0.958700030419638
1901,"school","all","14+",0.881814907782637
1901,"school","all","14-17",6.65198153846154
1901,"school","all","18-24",0.986130983324273
1901,"school","female","18-24",0.921170807045017
1901,"school","male","18-24",1.05179722255641
1902,"school","all","14+",0.91370742339253
1902,"school","all","14-17",6.96019153846154
1902,"school","all","18-24",1.08730717886469
1902,"school","female","18-24",1.03453975387342
1902,"school","male","18-24",1.14059678624466
1903,"school","all","14+",0.940389726613208
1903,"school","all","14-17",7.22396769230769
1903,"school","all","18-24",1.18554969159038
1903,"school","female","18-24",1.14462283855937
1903,"school","male","18-24",1.2268382977656
1904,"school","all","14+",0.990082430094555
1904,"school","all","14-17",7.68688307692308
1904,"school","all","18-24",1.30621679875593
1904,"school","female","18-24",1.27948680122275
1904,"school","male","18-24",1.33314561944089
1905,"school","all","14+",1.02434963203565
1905,"school","all","14-17",7.99076923076923
1905,"school","all","18-24",1.41680695673986
1905,"school","female","18-24",1.40149212430853
1905,"school","male","18-24",1.43219432038437
1906,"school","all","14+",1.06342998944983
1906,"school","all","14-17",8.33721
1906,"school","all","18-24",1.5333858993855
1906,"school","female","18-24",1.53030841426522
1906,"school","male","18-24",1.53641433634425
1907,"school","all","14+",1.11381924779058
1907,"school","all","14-17",8.78568923076923
1907,"school","all","18-24",1.66451871778459
1907,"school","female","18-24",1.67544156561798
1907,"school","male","18-24",1.65343950007269
1908,"school","all","14+",1.16779937690518
1908,"school","all","14-17",9.27044461538461
1908,"school","all","18-24",1.80272048149409
1908,"school","female","18-24",1.8286787093286
1908,"school","male","18-24",1.77651898795759
1909,"school","all","14+",1.19917811417197
1909,"school","all","14-17",9.56501538461538
1909,"school","all","18-24",1.91624787025163
1909,"school","female","18-24",1.95535040688472
1909,"school","male","18-24",1.87748247331154
1910,"school","all","14+",1.20841258698395
1910,"school","all","14-17",9.7223
1910,"school","all","18-24",2.00317355865184
1910,"school","female","18-24",2.05425242010346
1910,"school","male","18-24",1.95169264338487
1911,"school","all","14+",1.23042596854231
1911,"school","all","14-17",10.0122938461538
1911,"school","all","18-24",1.98335096231298
1911,"school","female","18-24",2.02862838350167
1911,"school","male","18-24",1.93816320762711
1912,"school","all","14+",1.21664520617229
1912,"school","all","14-17",9.97183384615384
1912,"school","all","18-24",1.92174428520176
1912,"school","female","18-24",1.95709924875695
1912,"school","male","18-24",1.88687463422369
1913,"school","all","14+",1.22606316576766
1913,"school","all","14-17",10.1203792307692
1913,"school","all","18-24",1.89475208663676
1913,"school","female","18-24",1.92288379764062
1913,"school","male","18-24",1.86747525278959
1914,"school","all","14+",1.24819419234287
1914,"school","all","14-17",10.3700584615385
1914,"school","all","18-24",1.88536380577052
1914,"school","female","18-24",1.90767692718952
1914,"school","male","18-24",1.86424392908432
1915,"school","all","14+",1.24031746979677
1915,"school","all","14-17",10.302075
1915,"school","all","18-24",1.84319434558433
1915,"school","female","18-24",1.85692031933885
1915,"school","male","18-24",1.83094729759503
1916,"school","all","14+",1.21903911682709
1916,"school","all","14-17",10.2130861538462
1916,"school","all","18-24",1.79506626948925
1916,"school","female","18-24",1.80211984967449
1916,"school","male","18-24",1.7897332553404
1917,"school","all","14+",1.20035369241484
1917,"school","all","14-17",10.1244823076923
1917,"school","all","18-24",1.75205973713818
1917,"school","female","18-24",1.75334056747253
1917,"school","male","18-24",1.75269332059252
1918,"school","all","14+",1.22972451503427
1918,"school","all","14-17",10.1414653846154
1918,"school","all","18-24",1.74719752386823
1918,"school","female","18-24",1.74579695631007
1918,"school","male","18-24",1.75021937521642
1919,"school","all","14+",1.22913467824995
1919,"school","all","14-17",10.1579584615385
1919,"school","all","18-24",1.73814759748897
1919,"school","female","18-24",1.72966434147269
1919,"school","male","18-24",1.74873493173527
1920,"school","all","14+",1.27320624357359
1920,"school","all","14-17",10.5078076923077
1920,"school","all","18-24",1.48470086624666
1920,"school","female","18-24",1.42258701136511
1920,"school","male","18-24",1.55060258166807
1921,"school","all","14+",1.3485947498181
1921,"school","all","14-17",11.0723684615385
1921,"school","all","18-24",1.59199451148507
1921,"school","female","18-24",1.51244084218008
1921,"school","male","18-24",1.6762904355601
1922,"school","all","14+",1.40154038663364
1922,"school","all","14-17",11.326455
1922,"school","all","18-24",1.68798062422489
1922,"school","female","18-24",1.59004480484626
1922,"school","male","18-24",1.79162049473429
1923,"school","all","14+",1.44864849094108
1923,"school","all","14-17",11.5830480769231
1923,"school","all","18-24",1.78291959913378
1923,"school","female","18-24",1.66656111436275
1923,"school","male","18-24",1.90594917503187
1924,"school","all","14+",1.49854289427858
1924,"school","all","14-17",11.9087015384615
1924,"school","all","18-24",1.87941158963738
1924,"school","female","18-24",1.74475327390898
1924,"school","male","18-24",2.02171422505385
1925,"school","all","14+",1.54629301194453
1925,"school","all","14-17",12.2388403846154
1925,"school","all","18-24",1.97713597291118
1925,"school","female","18-24",1.82400021292956
1925,"school","male","18-24",2.13889946134213
1926,"school","all","14+",1.59568294463304
1926,"school","all","14-17",12.6237219230769
1926,"school","all","18-24",2.07824544673143
1926,"school","female","18-24",1.90655333628188
1926,"school","male","18-24",2.25955990266374
1927,"school","all","14+",1.64497876248055
1927,"school","all","14-17",13.01454
1927,"school","all","18-24",2.18028001652731
1927,"school","female","18-24",1.98997344317579
1927,"school","male","18-24",2.3812059681979
1928,"school","all","14+",1.67549099738157
1928,"school","all","14-17",13.32198
1928,"school","all","18-24",2.27734964658877
1928,"school","female","18-24",2.0685065589244
1928,"school","male","18-24",2.49779373916724
1929,"school","all","14+",1.70045067511422
1929,"school","all","14-17",13.63285
1929,"school","all","18-24",2.37597072643383
1929,"school","female","18-24",2.14845788165118
1929,"school","male","18-24",2.61607106847611
1930,"school","all","14+",1.72204565331853
1930,"school","all","14-17",13.9133211538461
1930,"school","all","18-24",2.47359538345738
1930,"school","female","18-24",2.22733790667159
1930,"school","male","18-24",2.73342534302938
1931,"school","all","14+",1.73135996728976
1931,"school","all","14-17",14.1389518846154
1931,"school","all","18-24",2.49223508767139
1931,"school","female","18-24",2.23490502415096
1931,"school","male","18-24",2.76294978565769
1932,"school","all","14+",1.72000550923047
1932,"school","all","14-17",14.3170868076923
1932,"school","all","18-24",2.5080204180813
1932,"school","female","18-24",2.23947458814976
1932,"school","male","18-24",2.78975146190601
1933,"school","all","14+",1.71225048348986
1933,"school","all","14-17",14.4960528461538
1933,"school","all","18-24",2.52569414963322
1933,"school","female","18-24",2.24556859824826
1933,"school","male","18-24",2.8188146219862
1934,"school","all","14+",1.73401788735006
1934,"school","all","14-17",14.6557804615385
1934,"school","all","18-24",2.54011373266844
1934,"school","female","18-24",2.2487146324853
1934,"school","male","18-24",2.84431596027993
1935,"school","all","14+",1.76183882590865
1935,"school","all","14-17",14.8159698076923
1935,"school","all","18-24",2.55445374191843
1935,"school","female","18-24",2.25177057198002
1935,"school","male","18-24",2.86974725079656
1936,"school","all","14+",1.80709429986881
1936,"school","all","14-17",15.1427244437607
1936,"school","all","18-24",2.57973717140452
1936,"school","female","18-24",2.2658737084892
1936,"school","male","18-24",2.90600069986416
1937,"school","all","14+",1.84469885051462
1937,"school","all","14-17",15.4737283964103
1937,"school","all","18-24",2.60344336173899
1937,"school","female","18-24",2.27878044840589
1937,"school","male","18-24",2.94030158223452
1938,"school","all","14+",1.87364586337949
1938,"school","all","14-17",15.7775525025641
1938,"school","all","18-24",2.62401491123637
1938,"school","female","18-24",2.28848105186842
1938,"school","male","18-24",2.97150895493516
1939,"school","all","14+",1.8931017177485
1939,"school","all","14-17",16.0849498955556
1939,"school","all","18-24",2.6435899680276
1939,"school","female","18-24",2.29728073538508
1939,"school","male","18-24",3.0016158482272
1940,"school","all","14+",1.86827178339277
1940,"school","all","14-17",16.2861019444444
1940,"school","all","18-24",2.6257573803805
1940,"school","female","18-24",2.28283071204525
1940,"school","male","18-24",2.98212933317953
1941,"school","all","14+",1.80919141458189
1941,"school","all","14-17",16.1763477333333
1941,"school","all","18-24",2.44299532359307
1941,"school","female","18-24",2.13627692677712
1941,"school","male","18-24",2.76228973517587
1942,"school","all","14+",1.7390124368034
1942,"school","all","14-17",16.0879888675214
1942,"school","all","18-24",2.25342856430259
1942,"school","female","18-24",2.08446526130466
1942,"school","male","18-24",2.42962322618795
1943,"school","all","14+",1.67386096755726
1943,"school","all","14-17",15.999407374359
1943,"school","all","18-24",2.06367210403546
1943,"school","female","18-24",2.03095256146652
1943,"school","male","18-24",2.09785084599341
1944,"school","all","14+",1.70224997865329
1944,"school","all","14-17",16.1486433461539
1944,"school","all","18-24",1.87970090739272
1944,"school","female","18-24",1.73662287716538
1944,"school","male","18-24",2.02941749773776
1945,"school","all","14+",1.71368493701961
1945,"school","all","14-17",16.2977517948718
1945,"school","all","18-24",1.67461047216127
1945,"school","female","18-24",1.75390256607071
1945,"school","male","18-24",2.27780402377904
1946,"school","all","14+",1.76945640100723
1946,"school","all","14-17",16.6773916474359
1946,"school","all","18-24",2.20524159854871
1946,"school","female","18-24",1.56122978179297
1946,"school","male","18-24",3.51668707343326
1947,"school","all","14+",1.80840327409572
1947,"school","all","14-17",17.061517
1947,"school","all","18-24",2.77625306270718
1947,"school","female","18-24",1.62324407157821
1947,"school","male","18-24",4.17157054171179
1948,"school","all","14+",1.82452485537177
1948,"school","all","14-17",17.8020221367521
1948,"school","all","18-24",2.84046329302097
1948,"school","female","18-24",1.6665027038514
1948,"school","male","18-24",4.32388798945382
1949,"school","all","14+",1.79893625407403
1949,"school","all","14-17",17.9614084102564
1949,"school","all","18-24",2.66082578990009
1949,"school","female","18-24",1.74731148033678
1949,"school","male","18-24",4.39235369001076
1950,"school","all","14+",1.76566894687372
1950,"school","all","14-17",18.3577171153846
1950,"school","all","18-24",2.88335190465273
1950,"school","female","18-24",1.75622226586307
1950,"school","male","18-24",4.01741669330099
1951,"school","all","14+",1.74844223946462
1951,"school","all","14-17",18.61904
1951,"school","all","18-24",2.62807983086801
1951,"school","female","18-24",1.77114397788046
1951,"school","male","18-24",3.66356178138658
1952,"school","all","14+",1.78540062282547
1952,"school","all","14-17",18.837963948718
1952,"school","all","18-24",2.94366919378303
1952,"school","female","18-24",1.92324063056843
1952,"school","male","18-24",3.72175369296496
1953,"school","all","14+",1.8339544557779
1953,"school","all","14-17",19.2143102307692
1953,"school","all","18-24",3.33634920656641
1953,"school","female","18-24",2.09842743168706
1953,"school","male","18-24",3.90758089295233
1954,"school","all","14+",1.90441094903743
1954,"school","all","14-17",19.5054643333333
1954,"school","all","18-24",3.42463916729761
1954,"school","female","18-24",2.32561649079452
1954,"school","male","18-24",4.35282452941671
1955,"school","all","14+",1.96649541134304
1955,"school","all","14-17",19.483239957265
1955,"school","all","18-24",3.32006782213588
1955,"school","female","18-24",2.45472459349753
1955,"school","male","18-24",4.88948012523119
1956,"school","all","14+",2.07118696009258
1956,"school","all","14-17",19.753713
1956,"school","all","18-24",3.83396434402303
1956,"school","female","18-24",2.69528420411497
1956,"school","male","18-24",5.408781431504
1957,"school","all","14+",2.24510519918484
