"year","school_id","student_id","treated","pair","m_ahim","boy","ole5","educav","educem","zakaibag","lagscore","semrel","semarab","att18","att20","att22","att24","awr18","awr20","awr22","awr24","achv_math","achv_eng","achv_hib"
2000,14,5188,1,3,8,0,0,4,7,0,29.3333339691162,0,1,1,1,1,1,1,1,1,0,0,0,1
2000,12,5189,0,1,5,1,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,7,5190,0,12,5,1,0,8,7,1,62,0,1,1,1,1,0,1,1,1,0,1,0,1
2000,11,5191,1,17,4,1,0,8,9,0,52.25,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,12,5192,0,1,4,1,0,4,4,0,66.3333358764648,0,1,1,1,1,1,1,1,1,1,0,0,1
2000,12,5193,0,1,5,1,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,8,5195,0,15,5,1,0,15,8,1,55.1818199157715,0,1,1,1,1,1,1,1,1,1,1,0,1
2000,7,5196,0,12,5,0,0,8,7,0,62.6666679382324,0,1,0,0,0,0,0,0,0,0,0,0,1
2000,8,5197,0,15,7,0,0,6,8,0,63.7999992370605,0,1,1,1,1,0,1,1,0,0,1,1,1
2000,29,5198,0,17,4,0,0,11,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2000,9,5212,0,16,5,0,0,6,7,1,81.75,0,1,1,1,1,1,1,1,1,0,1,1,1
2000,9,5216,0,16,4,0,0,8,7,1,84.6666641235352,0,1,1,1,1,1,1,1,1,0,1,1,1
2000,9,5220,0,16,3,1,0,8,7,0,80,0,1,1,1,0,0,0,0,0,0,0,0,1
2000,9,5221,0,16,9,0,0,7,7,1,82.25,0,1,1,1,1,1,1,1,1,1,1,1,1
2000,9,5222,0,16,5,1,0,8,8,1,82,0,1,1,1,1,1,1,1,1,1,1,1,1
2000,9,5224,0,16,5,1,0,3,7,1,85,0,1,1,1,1,1,1,1,1,1,1,1,1
2000,9,5226,0,16,3,0,0,9,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,34,5238,1,20,7,1,0,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,34,5258,1,20,5,1,0,8,7,1,65.2222213745117,0,1,1,1,1,1,1,1,1,1,1,1,1
2000,34,5260,1,20,5,1,0,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,36,5266,1,8,3,1,0,11,8,0,52,0,0,1,1,1,1,1,1,1,1,0,0,0
2000,34,5273,1,20,10,0,0,3,7,1,59.7999992370605,0,1,1,1,0,0,1,1,0,0,1,1,1
2000,28,5278,0,5,2,0,0,12,12,1,93.3333358764648,0,0,1,1,1,0,1,1,1,0,1,1,1
2000,34,5286,1,20,10,1,0,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,14,5294,1,3,6,0,0,12,8,0,25.5,0,1,1,1,1,0,1,1,1,0,0,0,0
2000,14,5301,1,3,8,1,0,12,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,9,5308,0,16,7,1,0,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,14,5310,1,3,9,0,0,10,6,0,23,0,1,1,1,1,0,1,0,0,0,0,0,0
2000,9,5325,0,16,12,0,0,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,9,5329,0,16,13,1,0,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,9,5330,0,16,15,1,0,8,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,22,5334,1,18,2,0,0,8,10,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,9,5335,0,16,5,1,0,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,14,5338,1,3,6,1,0,4,7,0,67,0,1,1,1,0,0,0,0,0,0,1,0,1
2000,9,5347,0,16,5,1,0,11,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,9,5348,0,16,3,0,0,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,9,5362,0,16,5,1,0,10,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,26,5365,1,19,4,1,0,10,10,0,91.6666641235352,0,0,0,0,0,0,0,0,0,0,0,1,0
2000,14,5372,1,3,7,0,0,8,8,0,56,0,1,1,1,0,0,1,1,0,0,0,0,1
2000,14,5382,1,3,6,1,0,9,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,12,5384,0,1,6,1,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,14,5388,1,3,2,1,0,14,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,14,5391,1,3,4,1,0,12,12,0,55,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,12,5400,0,1,1,1,0,4,4,0,43.3333320617676,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,39,5401,1,12,10,0,0,10,10,0,25.3999996185303,1,0,0,0,0,0,0,0,0,0,0,0,0
2000,1,5426,0,2,2,0,0,12,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2000,3,5432,0,3,2,1,0,8,10,0,67.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2,5433,1,11,5,1,0,12,12,0,67.1999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,32,5434,0,13,2,1,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,3,5436,0,3,2,0,0,10,10,0,53,0,0,1,1,0,0,1,0,0,0,0,0,0
2000,2,5446,1,11,4,0,0,12,12,1,51.375,0,0,1,1,1,0,1,1,1,1,1,0,1
2000,2,5447,1,11,4,1,0,11,12,0,63.2000007629395,0,0,1,1,0,0,1,1,0,0,0,1,1
2000,3,5448,0,3,3,0,0,10,8,0,62.25,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,3,5450,0,3,2,1,0,10,10,0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,3,5453,0,3,5,1,0,10,8,0,61.5,0,0,1,1,0,0,1,1,0,0,1,0,0
2000,27,5454,0,10,4,1,0,9,12,1,64.5714263916016,1,0,1,1,1,1,1,1,1,1,1,1,1
2000,25,5455,1,4,8,0,0,8,12,1,75.9000015258789,0,1,1,1,1,1,1,1,1,1,1,1,1
2000,24,5483,1,7,2,1,0,12,12,0,61.75,1,0,1,1,1,1,1,1,1,1,0,1,0
2000,20,5503,1,5,5,1,0,8,8,0,51,1,0,1,1,0,0,1,0,0,0,0,0,1
2000,25,5506,1,4,6,0,0,8,9,0,59.2000007629395,0,1,1,1,1,0,1,1,1,0,1,1,1
2000,22,5551,1,18,5,0,0,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,22,5554,1,18,3,0,0,9,10,0,59.5,0,0,1,1,1,1,1,1,1,1,0,1,1
2000,12,5557,0,1,7,1,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,6,5559,0,18,6,0,0,8,7,0,57,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,6,5561,0,18,9,1,0,8,5,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,12,5574,0,1,9,1,0,4,4,0,59.6666679382324,0,1,1,1,1,1,1,1,1,0,0,0,0
2000,12,5591,0,1,5,1,0,3,4,0,20.5,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,8,5592,0,15,5,0,0,15,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,8,5593,0,15,5,0,0,15,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,14,5602,1,3,6,0,0,8,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,12,5606,0,1,3,1,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,8,5618,0,15,5,1,0,7,5,0,57,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,6,5623,0,18,13,1,0,9,8,0,43.5,0,1,1,1,0,0,1,1,0,0,1,0,0
2000,6,5638,0,18,12,1,0,12,4,0,69.5,0,1,1,1,0,0,1,1,1,1,0,0,1
2000,6,5639,0,18,8,0,0,8,8,0,47,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,14,5642,1,3,6,0,0,8,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,6,5645,0,18,11,0,0,5,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,12,5646,0,1,4,1,0,9,9,0,44,0,1,1,1,1,1,1,1,1,1,0,0,0
2000,6,5649,0,18,7,0,0,10,5,0,65.5,0,1,1,1,1,0,1,1,1,0,0,0,1
2000,14,5655,1,3,5,1,0,8,7,0,45,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,6,5657,0,18,8,1,0,8,7,0,35,0,1,1,0,0,0,1,0,0,0,1,0,0
2000,12,5662,0,1,3,1,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,14,5663,1,3,9,0,0,8,7,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,12,5666,0,1,4,1,0,4,4,0,23,0,1,0,0,0,0,0,0,0,0,0,0,1
2000,6,5668,0,18,9,0,0,8,4,1,55.5,0,1,1,1,0,0,1,1,1,1,1,1,1
2000,14,5671,1,3,7,1,0,10,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,6,5672,0,18,4,1,0,7,8,0,53,0,1,1,0,0,0,0,0,0,0,0,1,0
2000,6,5679,0,18,3,1,0,9,9,1,74.5,0,1,1,1,1,1,1,1,1,1,1,0,1
2000,6,5682,0,18,6,0,0,15,8,0,30,0,1,1,0,0,0,0,0,0,0,0,0,0
2000,14,5701,1,3,3,1,0,12,8,0,82,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,14,5715,1,3,12,1,0,8,4,0,33.6666679382324,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,10,5723,1,15,7,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,10,5750,1,15,1,0,0,10,12,0,9.33333301544189,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,28,5780,0,5,4,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,30,5785,0,20,3,0,0,8,12,0,37,0,0,0,0,0,0,0,0,0,0,0,1,0
2000,28,5789,0,5,3,0,0,10,10,0,64,0,0,0,0,0,0,0,0,0,0,0,1,0
2000,28,5809,0,5,2,1,0,11,11,0,74.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,30,5833,0,20,2,1,0,9,12,0,68.25,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,30,5834,0,20,3,0,0,10,12,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,28,5839,0,5,2,1,0,10,10,1,100,0,0,1,1,0,0,1,1,0,0,1,1,1
2000,15,5844,0,7,10,0,0,12,12,0,50,1,0,1,1,1,1,1,1,1,1,0,0,1
2000,15,5857,0,7,3,0,0,10,10,1,88.1999969482422,1,0,1,1,1,1,1,1,1,1,1,1,1
2000,3,5858,0,3,1,1,0,11,12,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,22,5867,1,18,4,1,0,8,12,0,23.3333339691162,0,0,1,1,1,0,1,1,0,0,0,1,0
2000,15,5870,0,7,4,0,0,12,12,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0
2000,22,5872,1,18,2,1,0,12,12,0,47.4000015258789,0,0,1,1,1,1,1,1,1,1,0,1,0
2000,15,5876,0,7,3,0,0,10,8,1,93,1,0,1,1,1,1,1,1,1,1,1,1,1
2000,25,5895,1,4,5,0,0,8,12,1,79.0999984741211,0,1,1,1,1,1,1,1,1,1,1,1,1
2000,25,5896,1,4,8,0,0,10,1,1,77,0,1,1,1,1,1,1,1,1,1,1,1,1
2000,25,5919,1,4,7,0,0,8,8,1,73.8888854980469,0,1,1,1,1,1,1,1,1,1,1,1,1
2000,25,5924,1,4,7,0,0,8,8,1,70,0,1,1,1,1,1,1,1,1,1,1,1,1
2000,28,5965,0,5,1,1,0,12,11,0,72.5,0,0,0,0,0,0,0,0,0,0,0,1,1
2000,31,5977,0,4,2,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,30,6018,0,20,2,1,0,9,12,0,34,0,0,1,1,1,1,1,1,0,0,1,1,1
2000,26,6028,1,19,2,1,0,10,16,0,54.5714302062988,0,0,1,1,1,1,1,1,1,1,0,1,0
2000,35,6052,1,7,1,0,0,9,9,0,74,0,0,1,1,1,1,1,1,1,1,0,1,1
2000,34,6062,1,20,16,1,0,4,7,0,40,0,1,0,0,0,0,0,0,0,0,0,1,1
2000,34,6065,1,20,5,0,0,7,5,1,53.3333320617676,0,1,1,1,1,1,1,1,1,1,1,0,1
2000,3,6069,0,3,2,1,0,10,10,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,35,6078,1,7,2,0,0,12,1,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,32,6088,0,13,3,0,0,10,10,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,35,6098,1,7,2,1,0,8,8,0,65,0,0,1,1,0,0,0,0,0,0,0,1,1
2000,35,6100,1,7,7,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,38,6101,1,13,4,1,0,10,10,0,19.3333339691162,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,34,6103,1,20,6,0,0,8,7,1,67.5,0,1,1,1,1,0,1,1,1,0,1,1,1
2000,35,6112,1,7,5,0,0,8,8,1,69.1666641235352,0,0,1,1,1,1,1,1,1,1,1,1,0
2000,17,6118,1,2,1,1,0,11,10,0,44.7999992370605,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,17,6126,1,2,2,1,0,13,13,0,66.1666641235352,0,0,1,1,1,1,1,1,1,1,0,1,1
2000,17,6127,1,2,2,1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,17,6130,1,2,4,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,6,6132,0,18,4,1,0,8,10,0,56,0,1,1,1,0,0,1,0,0,0,1,1,1
2000,17,6140,1,2,4,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2,6159,1,11,3,1,0,14,14,0,69.5999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,3,6163,0,3,2,1,0,8,8,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,17,6166,1,2,2,0,0,10,10,1,80.3333358764648,0,0,1,1,1,1,1,1,1,1,1,1,1
2000,3,6178,0,3,1,1,0,8,8,0,60.5,0,0,1,0,0,0,0,0,0,0,1,0,1
2000,7,6203,0,12,5,0,0,8,7,1,82.3333358764648,0,1,1,1,1,1,1,1,1,1,1,0,1
2000,6,6204,0,18,5,0,0,6,5,0,68,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,12,6208,0,1,7,0,0,4,4,0,65.5999984741211,0,1,1,1,1,0,1,1,0,0,0,0,0
2000,12,6214,0,1,7,1,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,6,6253,0,18,11,0,0,8,8,0,60,0,1,1,1,1,0,1,1,1,0,1,0,1
2000,11,6258,1,17,3,1,0,9,8,0,67.5,0,1,1,1,1,0,1,1,1,0,0,0,0
2000,14,6265,1,3,6,0,0,8,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,12,6278,0,1,2,1,0,4,4,0,27.6666660308838,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,7,6301,0,12,5,1,0,8,7,0,23.5,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,14,6304,1,3,2,1,0,8,8,0,64.3333358764648,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,11,6307,1,17,3,1,0,8,12,0,72.75,0,1,1,1,0,0,1,1,0,0,0,1,1
2000,14,6310,1,3,10,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,14,6330,1,3,4,0,0,12,10,0,52,0,1,1,0,0,0,1,0,0,0,0,1,1
2000,14,6333,1,3,3,1,0,8,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,6,6335,0,18,4,0,0,5,4,0,70,0,1,1,0,0,0,0,0,0,0,0,0,1
2000,6,6336,0,18,6,0,0,12,5,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,6,6344,0,18,7,0,0,8,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,12,6345,0,1,6,1,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,12,6357,0,1,4,0,0,9,8,0,26.5,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,6,6363,0,18,7,1,0,8,8,0,59.5,0,1,1,1,0,0,1,1,1,0,1,0,1
2000,6,6367,0,18,6,0,0,8,7,0,46.75,0,1,1,1,0,0,0,0,0,0,0,0,0
2000,6,6373,0,18,6,0,0,8,9,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,6,6376,0,18,4,1,0,16,12,0,39.5,0,1,0,0,0,0,0,0,0,0,0,0,1
2000,8,6377,0,15,5,0,0,6,8,0,62.3333320617676,0,1,1,1,1,1,1,1,0,0,1,0,1
2000,12,6378,0,1,3,1,0,4,4,0,57,0,1,1,1,1,1,1,1,1,1,0,0,0
2000,6,6382,0,18,12,0,0,8,8,0,51.5,0,1,1,1,1,1,1,1,1,1,1,0,1
2000,8,6384,0,15,2,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,12,6385,0,1,2,0,0,4,4,0,67,0,1,1,1,1,0,1,1,1,0,0,0,0
2000,6,6392,0,18,8,0,0,8,8,0,59,0,1,1,0,0,0,0,0,0,0,0,0,1
2000,6,6393,0,18,11,1,0,8,8,1,82.5,0,1,1,1,1,1,1,1,1,1,1,0,1
2000,12,6394,0,1,5,1,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,8,6395,0,15,10,1,0,7,4,1,85.1428604125977,0,1,1,1,1,1,1,1,1,1,1,1,1
2000,6,6396,0,18,3,1,0,9,10,1,75.5,0,1,1,1,1,1,1,1,1,1,1,0,1
2000,6,6397,0,18,11,1,0,8,7,0,42,0,1,0,0,0,0,0,0,0,0,0,0,1
2000,14,6399,1,3,7,1,0,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2000,12,6400,0,1,3,1,0,9,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,12,6401,0,1,4,0,0,4,4,0,63.5,0,1,1,1,1,1,1,1,1,1,1,0,1
2000,8,6402,0,15,2,0,0,4,2,0,26.3333339691162,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,6,6403,0,18,6,1,0,6,4,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,6,6404,0,18,5,0,0,8,7,0,70,0,1,1,1,1,1,1,1,1,1,1,1,0
2000,6,6405,0,18,6,0,0,12,5,1,56.5,0,1,1,1,0,0,1,1,0,0,1,1,1
2000,8,6406,0,15,13,1,0,2,1,0,59.7999992370605,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,6,6407,0,18,13,0,0,4,6,0,55,0,1,1,0,0,0,1,0,0,0,0,1,1
2000,6,6408,0,18,5,1,0,8,9,1,77.5,0,1,1,1,1,1,1,1,1,1,1,0,1
2000,12,6409,0,1,2,1,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,6,6410,0,18,3,1,0,12,14,1,87.5,0,1,1,1,1,1,1,1,1,1,1,1,1
2000,12,6411,0,1,4,1,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,6,6412,0,18,9,0,0,8,7,1,85.5,0,1,1,1,1,1,1,1,1,1,1,0,1
2000,11,6413,1,17,4,1,0,8,12,0,35,0,1,1,1,0,0,1,1,0,0,0,0,0
2000,6,6414,0,18,10,1,0,12,5,0,68,0,1,1,1,0,0,0,0,0,0,1,0,1
2000,6,6417,0,18,8,0,0,8,8,1,52.2857131958008,0,1,1,1,1,1,1,1,1,1,1,0,1
2000,6,6418,0,18,10,1,0,8,6,0,88.5,0,1,1,1,1,1,1,1,1,1,1,0,1
2000,6,6421,0,18,9,0,0,10,3,1,53,0,1,1,1,1,1,1,1,1,1,1,0,1
2000,12,6423,0,1,2,0,0,4,4,0,51,0,1,0,0,0,0,0,0,0,0,0,0,1
2000,6,6424,0,18,5,1,0,11,10,0,62.5,0,1,1,1,1,1,1,1,1,1,1,0,1
2000,6,6426,0,18,4,0,0,9,7,0,53.5,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,6,6427,0,18,8,0,0,10,9,1,82.5,0,1,1,1,1,1,1,1,1,1,1,1,1
2000,21,6433,1,10,3,1,0,8,8,0,73.3333358764648,0,0,0,0,0,0,0,0,0,0,0,1,0
2000,21,6460,1,10,2,0,0,10,12,0,58.5999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,19,6478,0,14,4,0,0,8,8,0,55.3333320617676,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,19,6484,0,14,5,0,0,8,8,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,21,6494,1,10,4,0,0,8,12,0,82,0,0,1,1,1,0,1,1,1,0,1,1,1
2000,37,6497,1,16,2,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,21,6502,1,10,4,0,0,8,8,0,56.7142868041992,0,0,1,0,0,0,1,0,0,0,0,0,1
2000,30,6504,0,20,2,0,0,8,8,0,62.1666679382324,0,0,1,1,0,0,0,0,0,0,0,1,1
2000,21,6516,1,10,2,0,0,12,14,1,59.2857131958008,0,0,1,1,1,1,1,1,1,0,0,0,0
2000,21,6524,1,10,2,1,0,8,12,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,24,6538,1,7,1,1,0,12,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2000,21,6548,1,10,2,1,0,16,10,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,19,6553,0,14,5,1,0,8,8,0,67.1666641235352,0,0,1,1,1,1,1,1,1,1,0,1,1
2000,32,6557,0,13,3,0,0,10,10,0,85,0,0,1,1,1,1,1,1,0,0,0,1,1
2000,21,6571,1,10,5,1,0,8,12,0,57,0,0,1,1,1,0,1,1,0,0,1,1,0
2000,19,6574,0,14,1,1,0,5,5,0,58.6666679382324,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,19,6575,0,14,1,1,0,13,14,0,41,0,0,0,0,0,0,0,0,0,0,0,1,1
2000,19,6578,0,14,2,1,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,21,6590,1,10,7,0,0,8,8,0,79.1111145019531,0,0,1,1,0,0,1,1,0,0,1,0,1
2000,19,6598,0,14,3,1,0,12,12,0,53.3333320617676,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,21,6600,1,10,5,0,0,2,2,0,68.2222213745117,0,0,1,1,0,0,1,1,0,0,0,1,1
2000,21,6606,1,10,4,0,0,8,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,21,6607,1,10,3,1,0,12,12,1,70,0,0,1,1,1,1,1,1,1,1,1,1,1
2000,19,6609,0,14,3,0,0,10,10,0,55.8571434020996,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,21,6619,1,10,3,0,0,8,10,0,66,0,0,0,0,0,0,0,0,0,0,0,1,0
2000,21,6623,1,10,3,1,0,10,12,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,21,6634,1,10,3,0,0,10,10,0,76,0,0,1,0,0,0,1,1,1,0,0,1,1
2000,19,6639,0,14,4,0,0,12,12,0,46.5,0,0,0,0,0,0,1,0,0,0,0,0,0
2000,21,6643,1,10,4,0,0,11,10,0,42.8333320617676,0,0,1,0,0,0,0,0,0,0,0,0,0
2000,25,6645,1,4,6,0,0,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,23,6683,0,11,2,1,0,10,11,0,38.5999984741211,0,0,0,0,0,0,0,0,0,0,0,1,0
2000,31,6687,0,4,1,1,0,14,12,0,67.1666641235352,0,0,1,1,0,0,0,0,0,0,1,1,1
2000,23,6689,0,11,2,0,0,10,12,1,72.8333358764648,0,0,1,1,1,1,1,1,1,1,1,1,1
2000,20,6702,1,5,4,1,0,8,6,0,43.6666679382324,1,0,1,1,1,1,1,0,0,0,0,0,1
2000,23,6707,0,11,2,1,0,10,10,0,58,0,0,1,1,1,1,1,1,1,1,1,1,1
2000,23,6728,0,11,2,0,0,20,15,0,50.4285697937012,0,0,1,1,1,1,1,1,1,1,1,0,1
2000,24,6730,1,7,3,1,0,12,12,0,68.5,1,0,1,1,1,1,1,1,1,1,0,0,1
2000,24,6737,1,7,2,1,0,14,12,1,69.1428604125977,1,0,1,1,1,1,1,1,1,1,1,1,1
2000,23,6741,0,11,2,0,0,8,12,1,66.8333358764648,0,0,1,1,1,1,1,1,1,1,0,1,1
2000,23,6745,0,11,2,0,0,10,10,0,54.3333320617676,0,0,1,1,0,0,1,1,0,0,0,1,1
2000,23,6746,0,11,1,0,0,12,12,0,54.1428565979004,0,0,1,1,0,0,0,0,0,0,0,1,0
2000,24,6747,1,7,4,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2000,25,6748,1,4,5,0,0,8,8,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,24,6750,1,7,1,1,0,12,12,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0
2000,23,6751,0,11,2,0,0,8,14,0,55,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,23,6757,0,11,2,0,0,12,12,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,23,6759,0,11,1,1,0,10,10,0,52.4285697937012,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,20,6767,1,5,4,1,0,10,10,0,58.8571434020996,1,0,1,1,1,1,1,1,1,1,1,1,1
2000,36,6768,1,8,1,0,0,10,10,1,61.2857131958008,0,0,1,1,1,1,1,1,1,0,1,1,1
2000,22,6769,1,18,2,0,0,8,8,0,71,0,0,0,0,0,0,0,0,0,0,0,1,0
2000,8,6772,0,15,4,0,0,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,8,6773,0,15,4,0,0,6,4,0,56,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,7,6775,0,12,5,0,0,8,7,1,73.3333358764648,0,1,1,1,1,0,1,1,1,0,1,0,1
2000,17,6778,1,2,2,1,0,12,14,0,48.5,0,0,1,0,0,0,1,0,0,0,0,1,0
2000,12,6782,0,1,6,1,0,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,12,6784,0,1,2,1,0,4,4,0,64.5,0,1,1,1,1,1,1,1,1,1,0,1,1
2000,12,6787,0,1,4,1,0,4,4,0,63,0,1,1,1,1,1,1,1,1,1,0,0,0
2000,32,6797,0,13,5,1,0,10,11,0,75,0,0,0,0,0,0,0,0,0,0,1,0,0
2000,28,6807,0,5,2,1,0,10,9,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,28,6829,0,5,2,0,0,8,12,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,32,6846,0,13,2,1,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,25,6855,1,4,3,1,0,12,15,1,80.1999969482422,0,1,1,1,1,1,1,1,1,1,1,1,1
2000,25,6859,1,4,7,0,0,10,9,0,46,0,1,1,0,0,0,1,0,0,0,0,0,1
2000,25,6866,1,4,4,1,0,8,8,0,83.6999969482422,0,1,1,1,1,1,1,1,1,1,1,1,1
