"date","dY_prod","dY_inc","dY","dhours","dLP","dk","dLQ_BLS_interpolated","dLQ_Aaronson_Sullivan","dLQ","alpha","dtfp","dutil","dtfp_util","relativePrice","invShare","dtfp_I","dtfp_C","du_invest","du_consumption","dtfp_I_util","dtfp_C_util"
1949-10-01,-4.21852482272467,-7.17596364052948,-5.69724423162707,-5.1572231894756,-0.540021042151473,2.16688272430083,0.810125446407994,,0.810125446407994,0.329473413258294,-3.4963298670412,-3.60567259493203,0.109342727890831,0.595105865507129,0.203687050359712,-3.02243935993098,-3.61754522543811,-13.4595792116942,-1.08516457833506,10.4371398517632,-2.53238064710306
1950-01-01,18.833442360607,19.2883634020594,19.0609028813332,1.27226570362851,17.7886371777047,1.5114715470097,1.09440474884082,,1.09440474884082,0.335535425491539,16.9811819574872,8.74405977001928,8.23712218746793,-1.36763578758209,0.200343938091144,15.8875437094637,17.2551794970458,22.5408058461023,5.28745564558127,-6.65326213663862,11.9677238514645
1950-04-01,13.3251824381706,18.3866121863485,15.8558973122595,8.81917574573627,7.03672156652324,2.35244718479024,0.842326500421464,,0.842326500421464,0.339588469444165,8.6764658874747,9.18526490382498,-0.508799016350286,-2.7628449384029,0.203228476821192,6.47510971759656,9.23795465599946,21.4151475644129,6.06585067715035,-14.9400378468163,3.17210397884911
1950-07-01,16.4542972692994,16.349480280225,16.4018887747622,10.1743371069654,6.22755166779676,3.15374418732071,0.591832495082656,,0.591832495082656,0.341632545116186,8.23637144165455,8.25829760751006,-0.0219261658555112,2.6014975243872,0.229215229215229,10.2415661146865,7.64006859029928,10.2537846747837,7.66488159456073,-0.0122185600972493,-0.0248130042614445
1950-10-01,4.40436072807522,4.2842276323487,4.34429418021196,2.45550187933006,1.8887923008819,3.99134272412149,0.342446956789999,,0.342446956789999,0.341667652507575,1.13860125586156,0.402739270494084,0.73586198536748,-1.12542098988414,0.207440811724915,0.246638509651246,1.37205949953539,-3.50990624161787,1.42681718547076,3.75654475126912,-0.054757685935366
1951-01-01,3.87082921308632,0.0110950725769499,1.94096214283164,4.12815194025828,-2.18718979742665,4.73658254139013,0.0937010546579131,,0.0937010546579131,0.339693791618314,-2.45574128338427,0.469453364467806,-2.92519464785207,-0.143774048675908,0.205745062836625,-2.56993453138107,-2.42616048270517,-2.52824599023557,1.24598217560932,-0.0416885411455046,-3.67214265831449
1951-04-01,3.83372964458601,3.78688093992814,3.81030529225708,2.06796605955688,1.7423392327002,3.97257404890052,0.115846526426822,,0.115846526426822,0.336843925238073,1.02395927378988,2.95870206838213,-1.93474279459226,-0.216177350079427,0.18556338028169,0.847896523531528,1.06407387361095,1.41839916908192,3.309648729831,-0.570502645550387,-2.24557485622004
1951-07-01,6.4443281090794,5.11839039661002,5.78135925284471,-4.68204191028718,10.4634011631319,4.30549754665369,0.137972756292726,,0.137972756292726,0.333118053366886,7.37747797437884,-3.70053943039034,11.0780174047692,0.457875833688914,0.182952182952183,7.75158442477332,7.2937085910844,-5.98195855991673,-3.18968730978392,13.73354298469,10.4833959008683
1951-10-01,0.23669640151347,3.49460744911454,1.865651925314,1.37292599663077,0.492725928683235,3.77996566221304,0.160076086100247,,0.160076086100247,0.328516176004687,-0.405514040170249,0.651220597458214,-1.05673463762846,0.854831868990786,0.182036338704148,0.29370736518183,-0.561124503808956,0.23281788790739,0.744335366432014,0.0608894772744396,-1.30545987024097
1952-01-01,3.7012377135472,1.65134346906015,2.67629059130368,1.83648846354636,0.839802127757316,3.09879204888847,0.182152870323193,,0.182152870323193,0.323038293151525,0.308719214108014,5.26587200419503,-4.95715279008702,-3.15900153899824,0.183770883054893,-2.26974982249676,0.889251716501486,5.35201573935677,5.24647706967031,-7.62176556185353,-4.35722535316882
